,id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
0,728934,11092,Drug Gene Interaction database (DGIdb),Paeonol,,PAEONOL,https://www.dgidb.org/drugs/PAEONOL,,HPGD,https://www.dgidb.org/genes/HPGD,,,3248,HPGD,9606,Homo sapiens (human),,,,,,,,
1,998752,11092,Drug Gene Interaction database (DGIdb),Paeonol,,PAEONOL,https://www.dgidb.org/drugs/PAEONOL,,CYP3A4,https://www.dgidb.org/genes/CYP3A4,,,1576,CYP3A4,9606,Homo sapiens (human),,,,,,,,
2,1661392,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,5743.0,PTGS2,https://ctdbase.org/detail.go?type=gene&acc=5743,,,5743,PTGS2,10090,Mus musculus (house mouse),"Paeonol inhibits the reaction [lipopolysaccharide, E. coli O26-B6 results in increased expression of PTGS2 protein]|paeonol inhibits the reaction [lipopolysaccharide, E. coli O26-B6 results in increased expression of PTGS2 mrna]",,,PMID:22542583,https://www.ncbi.nlm.nih.gov/pubmed/22542583,22542583,,
3,1661598,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,5970.0,RELA,https://ctdbase.org/detail.go?type=gene&acc=5970,,,5970,RELA,10090,Mus musculus (house mouse),"Paeonol inhibits the reaction [lipopolysaccharide, E. coli O26-B6 affects the localization of RELA protein]|paeonol inhibits the reaction [lipopolysaccharide, E. coli O26-B6 results in increased expression of RELA protein]|[paeonol inhibits the reaction [[CHUK protein binds to IKBKB protein] which results in increased degradation of NFKBIA protein]] which affects the localization of RELA protein",,,PMID:22542583,https://www.ncbi.nlm.nih.gov/pubmed/22542583,22542583,,
4,1661599,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,5970.0,RELA,https://ctdbase.org/detail.go?type=gene&acc=5970,,,5970,RELA,10116,Rattus norvegicus (Norway rat),Paeonol inhibits the reaction [epirubicin results in increased phosphorylation of RELA protein],,,PMID:29505745,https://www.ncbi.nlm.nih.gov/pubmed/29505745,29505745,,
5,1661600,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,5970.0,RELA,https://ctdbase.org/detail.go?type=gene&acc=5970,,,5970,RELA,10116,Rattus norvegicus (Norway rat),Paeonol inhibits the reaction [indomethacin results in increased expression of RELA mrna],,,PMID:30580614,https://www.ncbi.nlm.nih.gov/pubmed/30580614,30580614,,
6,1661601,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,8878.0,SQSTM1,https://ctdbase.org/detail.go?type=gene&acc=8878,,,8878,SQSTM1,10116,Rattus norvegicus (Norway rat),Paeonol inhibits the reaction [epirubicin results in increased expression of SQSTM1 protein],,,PMID:29505745,https://www.ncbi.nlm.nih.gov/pubmed/29505745,29505745,,
7,1661602,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,7040.0,TGFB1,https://ctdbase.org/detail.go?type=gene&acc=7040,,,7040,TGFB1,10116,Rattus norvegicus (Norway rat),Paeonol inhibits the reaction [doxorubicin results in increased expression of TGFB1 mrna],,,PMID:31307187,https://www.ncbi.nlm.nih.gov/pubmed/31307187,31307187,,
8,1661603,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,7076.0,TIMP1,https://ctdbase.org/detail.go?type=gene&acc=7076,,,7076,TIMP1,10116,Rattus norvegicus (Norway rat),[paeonol co-treated with icariin co-treated with nobiletin co-treated with ginsenosides co-treated with astragaloside A] affects the secretion of TIMP1 protein,,,PMID:32344236,https://www.ncbi.nlm.nih.gov/pubmed/32344236,32344236,,
9,1661604,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,7124.0,TNF,https://ctdbase.org/detail.go?type=gene&acc=7124,,,7124,TNF,10090,Mus musculus (house mouse),Paeonol inhibits the reaction [epirubicin results in increased expression of TNF mrna],,,PMID:26646421|PMID:29505745,https://www.ncbi.nlm.nih.gov/pubmed/26646421|https://www.ncbi.nlm.nih.gov/pubmed/29505745,26646421|29505745,,
10,1661605,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,7124.0,TNF,https://ctdbase.org/detail.go?type=gene&acc=7124,,,7124,TNF,10090,Mus musculus (house mouse),Paeonol inhibits the reaction [epirubicin results in increased expression of TNF protein],,,PMID:29505745,https://www.ncbi.nlm.nih.gov/pubmed/29505745,29505745,,
11,1661606,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,7124.0,TNF,https://ctdbase.org/detail.go?type=gene&acc=7124,,,7124,TNF,10090,Mus musculus (house mouse),"Paeonol inhibits the reaction [lipopolysaccharide, E. coli O26-B6 results in increased expression of TNF protein]|paeonol inhibits the reaction [lipopolysaccharide, E. coli O26-B6 results in increased secretion of TNF protein]|paeonol inhibits the reaction [lipopolysaccharide, E. coli O26-B6 results in increased expression of TNF mrna]",,,PMID:22542583,https://www.ncbi.nlm.nih.gov/pubmed/22542583,22542583,,
12,1661607,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,7124.0,TNF,https://ctdbase.org/detail.go?type=gene&acc=7124,,,7124,TNF,10116,Rattus norvegicus (Norway rat),[paeonol co-treated with icariin co-treated with nobiletin co-treated with ginsenosides co-treated with astragaloside A] results in decreased secretion of TNF protein,,,PMID:32344236,https://www.ncbi.nlm.nih.gov/pubmed/32344236,32344236,,
13,1661789,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,207.0,AKT1,https://ctdbase.org/detail.go?type=gene&acc=207,,,207,AKT1,10090,Mus musculus (house mouse),Paeonol inhibits the reaction [epirubicin results in decreased phosphorylation of AKT1 protein],,,PMID:26646421,https://www.ncbi.nlm.nih.gov/pubmed/26646421,26646421,,
14,1661790,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,207.0,AKT1,https://ctdbase.org/detail.go?type=gene&acc=207,,,207,AKT1,10116,Rattus norvegicus (Norway rat),[paeonol co-treated with icariin co-treated with nobiletin co-treated with ginsenosides co-treated with astragaloside A] results in decreased expression of and results in decreased phosphorylation of AKT1 protein|[paeonol co-treated with icariin co-treated with nobiletin co-treated with ginsenosides co-treated with astragaloside A] results in decreased expression of AKT1 mRNA,,,PMID:32344236,https://www.ncbi.nlm.nih.gov/pubmed/32344236,32344236,,
15,1661791,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,207.0,AKT1,https://ctdbase.org/detail.go?type=gene&acc=207,,,207,AKT1,10116,Rattus norvegicus (Norway rat),Paeonol inhibits the reaction [epirubicin results in increased phosphorylation of AKT1 protein],,,PMID:29505745,https://www.ncbi.nlm.nih.gov/pubmed/29505745,29505745,,
16,1661792,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,9474.0,ATG5,https://ctdbase.org/detail.go?type=gene&acc=9474,,,9474,ATG5,10116,Rattus norvegicus (Norway rat),Paeonol inhibits the reaction [epirubicin results in decreased expression of ATG5 protein],,,PMID:29505745,https://www.ncbi.nlm.nih.gov/pubmed/29505745,29505745,,
17,1661793,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,581.0,BAX,https://ctdbase.org/detail.go?type=gene&acc=581,,,581,BAX,10090,Mus musculus (house mouse),Paeonol inhibits the reaction [epirubicin results in increased expression of BAX protein],,,PMID:26646421|PMID:29505745,https://www.ncbi.nlm.nih.gov/pubmed/26646421|https://www.ncbi.nlm.nih.gov/pubmed/29505745,26646421|29505745,,
18,1661794,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,596.0,BCL2,https://ctdbase.org/detail.go?type=gene&acc=596,,,596,BCL2,10090,Mus musculus (house mouse),Paeonol inhibits the reaction [epirubicin results in decreased expression of BCL2 protein],,,PMID:26646421|PMID:29505745,https://www.ncbi.nlm.nih.gov/pubmed/26646421|https://www.ncbi.nlm.nih.gov/pubmed/29505745,26646421|29505745,,
19,1661795,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,596.0,BCL2,https://ctdbase.org/detail.go?type=gene&acc=596,,,596,BCL2,10116,Rattus norvegicus (Norway rat),[doxorubicin co-treated with paeonol] results in increased expression of BCL2 mRNA,,,PMID:31307187,https://www.ncbi.nlm.nih.gov/pubmed/31307187,31307187,,
20,1661796,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,8678.0,BECN1,https://ctdbase.org/detail.go?type=gene&acc=8678,,,8678,BECN1,10116,Rattus norvegicus (Norway rat),Paeonol inhibits the reaction [epirubicin results in decreased expression of BECN1 protein],,,PMID:29505745,https://www.ncbi.nlm.nih.gov/pubmed/29505745,29505745,,
21,1661797,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,836.0,CASP3,https://ctdbase.org/detail.go?type=gene&acc=836,,,836,CASP3,10090,Mus musculus (house mouse),Paeonol inhibits the reaction [epirubicin results in increased cleavage of CASP3 protein],,,PMID:26646421|PMID:29505745,https://www.ncbi.nlm.nih.gov/pubmed/26646421|https://www.ncbi.nlm.nih.gov/pubmed/29505745,26646421|29505745,,
22,1661798,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,836.0,CASP3,https://ctdbase.org/detail.go?type=gene&acc=836,,,836,CASP3,10116,Rattus norvegicus (Norway rat),Paeonol inhibits the reaction [indomethacin results in increased expression of CASP3 mrna],,,PMID:30580614,https://www.ncbi.nlm.nih.gov/pubmed/30580614,30580614,,
23,1661967,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,847.0,CAT,https://ctdbase.org/detail.go?type=gene&acc=847,,,847,CAT,10090,Mus musculus (house mouse),Paeonol inhibits the reaction [epirubicin results in decreased activity of CAT protein],,,PMID:26646421,https://www.ncbi.nlm.nih.gov/pubmed/26646421,26646421,,
24,1661968,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,1490.0,CCN2,https://ctdbase.org/detail.go?type=gene&acc=1490,,,1490,CCN2,10116,Rattus norvegicus (Norway rat),Paeonol inhibits the reaction [doxorubicin results in increased expression of CCN2 mrna],,,PMID:31307187,https://www.ncbi.nlm.nih.gov/pubmed/31307187,31307187,,
25,1661969,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,1147.0,CHUK,https://ctdbase.org/detail.go?type=gene&acc=1147,,,1147,CHUK,10090,Mus musculus (house mouse),"[paeonol inhibits the reaction [[CHUK protein binds to IKBKB protein] which results in increased degradation of NFKBIA protein]] which affects the localization of RELA protein|paeonol inhibits the reaction [lipopolysaccharide, E. coli O26-B6 results in increased expression of [CHUK protein binds to IKBKB protein]]|[paeonol inhibits the reaction [[CHUK protein binds to IKBKB protein] which results in increased degradation of NFKBIA protein]] which affects the localization of NFKB1 protein|paeonol inhibits the reaction [[CHUK protein binds to IKBKB protein] which results in increased degradation of NFKBIA protein]",,,PMID:22542583,https://www.ncbi.nlm.nih.gov/pubmed/22542583,22542583,,
26,1661970,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,1956.0,EGFR,https://ctdbase.org/detail.go?type=gene&acc=1956,,,1956,EGFR,10116,Rattus norvegicus (Norway rat),[paeonol co-treated with icariin co-treated with nobiletin co-treated with ginsenosides co-treated with astragaloside A] results in decreased expression of EGFR mrna|[paeonol co-treated with icariin co-treated with nobiletin co-treated with ginsenosides co-treated with astragaloside A] results in decreased expression of and results in decreased phosphorylation of EGFR protein,,,PMID:32344236,https://www.ncbi.nlm.nih.gov/pubmed/32344236,32344236,,
27,1661971,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,2335.0,FN1,https://ctdbase.org/detail.go?type=gene&acc=2335,,,2335,FN1,10116,Rattus norvegicus (Norway rat),Paeonol inhibits the reaction [doxorubicin results in increased expression of FN1 mrna],,,PMID:31307187,https://www.ncbi.nlm.nih.gov/pubmed/31307187,31307187,,
28,1661972,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,3280.0,HES1,https://ctdbase.org/detail.go?type=gene&acc=3280,,,3280,HES1,10116,Rattus norvegicus (Norway rat),Paeonol results in increased expression of HES1 mRNA,,,PMID:31307187,https://www.ncbi.nlm.nih.gov/pubmed/31307187,31307187,,
29,1661973,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,23462.0,HEY1,https://ctdbase.org/detail.go?type=gene&acc=23462,,,23462,HEY1,10116,Rattus norvegicus (Norway rat),Paeonol affects the reaction [doxorubicin affects the expression of HEY1 mrna]|paeonol results in increased expression of HEY1 mRNA,,,PMID:31307187,https://www.ncbi.nlm.nih.gov/pubmed/31307187,31307187,,
30,1661974,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,23493.0,HEY2,https://ctdbase.org/detail.go?type=gene&acc=23493,,,23493,HEY2,7955,Danio rerio (zebrafish),Paeonol inhibits the reaction [doxorubicin results in decreased expression of HEY2 mrna],,,PMID:31307187,https://www.ncbi.nlm.nih.gov/pubmed/31307187,31307187,,
31,1661975,11092,Comparative Toxicogenomics Database (CTD),Paeonol,C013638,paeonol,https://ctdbase.org/detail.go?type=chem&acc=C013638,3162.0,HMOX1,https://ctdbase.org/detail.go?type=gene&acc=3162,,,3162,HMOX1,10116,Rattus norvegicus (Norway rat),Paeonol inhibits the reaction [indomethacin results in decreased expression of HMOX1 mrna],,,PMID:30580614,https://www.ncbi.nlm.nih.gov/pubmed/30580614,30580614,,
