,id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
0,849384,64971,IUPHAR/BPS Guide to PHARMACOLOGY,Betulinic Acid,3945,betulinic acid,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3945,37,GPBA receptor,https://guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=37,Q8TDU6,G-protein coupled bile acid receptor 1,151306,GPBAR1,9606,Homo sapiens (human),Full agonist,pEC50,5.98,PMID:19911773,https://www.ncbi.nlm.nih.gov/pubmed/19911773,19911773,,
1,1062899,64971,Drug Gene Interaction database (DGIdb),Betulinic Acid,,BETULINIC ACID,https://www.dgidb.org/drugs/BETULINIC ACID,,UBA2,https://www.dgidb.org/genes/UBA2,,,10054,UBA2,9606,Homo sapiens (human),,,,,,,,
2,1062900,64971,Drug Gene Interaction database (DGIdb),Betulinic Acid,,BETULINIC ACID,https://www.dgidb.org/drugs/BETULINIC ACID,,SAE1,https://www.dgidb.org/genes/SAE1,,,10055,SAE1,9606,Homo sapiens (human),,,,,,,,
3,1108216,64971,BindingDB,Betulinic Acid,23208,"(1R,2R,5S,8R,9R,10R,13R,14R,17S,19R)-17-hydroxy-1,2,14,18,18-pentamethyl-8-(prop-1-en-2-yl)pentacyclo[11.8.0.0^{2,10}.0^{5,9}.0^{14,19}]henicosane-5-carboxylic acid",https://www.bindingdb.org/rwd/bind/chemsearch/marvin/MolStructure.jsp?monomerid=23208,2338,"Glycogen phosphorylase, muscle form",https://www.bindingdb.org/rwd/jsp/dbsearch/PrimarySearch_ki.jsp?tag=pol&polymerid=2338,P00489,"Glycogen phosphorylase, muscle form",100008972,PYGM,9986,Oryctolagus cuniculus (rabbit),,IC50 (nM),43000.0,PMID:18517260,https://www.ncbi.nlm.nih.gov/pubmed/18517260,18517260,,
4,1145770,64971,Therapeutic Target Database (TTD),Betulinic Acid,D0R9YR,BETULINIC ACID,https://idrblab.net/ttd/data/drug/details/D0R9YR,T37847,Herpes simplex virus DNA polymerase UL30 (HSV UL30),https://idrblab.net/ttd/data/target/details/T37847,P04293,DNA polymerase catalytic subunit,2703462,UL30,10299,Human alphaherpesvirus 1 strain 17,Inhibitor,,,,,,,
5,1293177,64971,Drug Gene Interaction database (DGIdb),Betulinic Acid,,BETULINIC ACID,https://www.dgidb.org/drugs/BETULINIC ACID,,GSK3B,https://www.dgidb.org/genes/GSK3B,,,2932,GSK3B,9606,Homo sapiens (human),,,,PMID:19716700,https://www.ncbi.nlm.nih.gov/pubmed/19716700,19716700,,
6,1832891,64971,Comparative Toxicogenomics Database (CTD),Betulinic Acid,D000094062,Betulinic Acid,https://ctdbase.org/detail.go?type=chem&acc=D000094062,7124,TNF,https://ctdbase.org/detail.go?type=gene&acc=7124,,,7124,TNF,9606,Homo sapiens (human),Betulinic acid inhibits the reaction [TNF protein results in decreased expression of MMP13 protein]|betulinic acid promotes the reaction [TNF protein results in increased expression of CASP3 protein modified form]|betulinic acid promotes the reaction [TNF protein results in decreased expression of CASP3 protein]|betulinic acid inhibits the reaction [TNF protein affects the localization of and results in increased phosphorylation of and results in increased activity of RELA protein]|betulinic acid inhibits the reaction [TNF protein results in increased expression of TIMP1 protein]|betulinic acid inhibits the reaction [TNF protein results in increased expression of ACTA2 protein]|betulinic acid inhibits the reaction [TNF protein results in increased expression of TLR4 protein],,,PMID:22285267,https://www.ncbi.nlm.nih.gov/pubmed/22285267,22285267,,
7,1832892,64971,Comparative Toxicogenomics Database (CTD),Betulinic Acid,D000094062,Betulinic Acid,https://ctdbase.org/detail.go?type=chem&acc=D000094062,8600,TNFSF11,https://ctdbase.org/detail.go?type=gene&acc=8600,,,8600,TNFSF11,9606,Homo sapiens (human),Betulinic acid results in decreased susceptibility to TNFSF11 protein|betulinic acid inhibits the reaction [TNFSF11 protein results in increased secretion of MMP9 protein]|betulinic acid inhibits the reaction [PTHLH protein results in increased expression of TNFSF11 protein]|betulinic acid inhibits the reaction [TNFSF11 protein results in increased secretion of CTSK protein]|betulinic acid inhibits the reaction [TNFSF11 protein results in increased secretion of MMP2 protein],,,PMID:24463094,https://www.ncbi.nlm.nih.gov/pubmed/24463094,24463094,,
8,1832893,64971,Comparative Toxicogenomics Database (CTD),Betulinic Acid,D000094062,Betulinic Acid,https://ctdbase.org/detail.go?type=chem&acc=D000094062,7150,TOP1,https://ctdbase.org/detail.go?type=gene&acc=7150,,,7150,TOP1,9606,Homo sapiens (human),Betulinic acid results in decreased activity of TOP1 protein,,,PMID:10860928,https://www.ncbi.nlm.nih.gov/pubmed/10860928,10860928,,
9,1832904,64971,Comparative Toxicogenomics Database (CTD),Betulinic Acid,D000094062,Betulinic Acid,https://ctdbase.org/detail.go?type=chem&acc=D000094062,7153,TOP2A,https://ctdbase.org/detail.go?type=gene&acc=7153,,,7153,TOP2A,9606,Homo sapiens (human),Betulinic acid results in decreased activity of TOP2A protein,,,PMID:10860928,https://www.ncbi.nlm.nih.gov/pubmed/10860928,10860928,,
10,1832905,64971,Comparative Toxicogenomics Database (CTD),Betulinic Acid,D000094062,Betulinic Acid,https://ctdbase.org/detail.go?type=chem&acc=D000094062,7153,TOP2A,https://ctdbase.org/detail.go?type=gene&acc=7153,,,7153,TOP2A,9606,Homo sapiens (human),Betulinic acid analog results in decreased activity of TOP2A protein,,,PMID:28254521,https://www.ncbi.nlm.nih.gov/pubmed/28254521,28254521,,
