,id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
0,1047798,65238,BindingDB,Pentagalloylglucose,50241052,"1,2,3,4,6-Pgg",https://www.bindingdb.org/rwd/bind/chemsearch/marvin/MolStructure.jsp?monomerid=50241052,770,Replicase polyprotein 1ab,https://www.bindingdb.org/rwd/jsp/dbsearch/PrimarySearch_ki.jsp?tag=pol&polymerid=770,P0DTD1,Replicase polyprotein 1ab,43740578,ORF1ab,2697049,Severe acute respiratory syndrome coronavirus 2,,IC50 (nM),27770.0,PMID:34798775,https://www.ncbi.nlm.nih.gov/pubmed/34798775,34798775.0,,
1,1293507,65238,Comparative Toxicogenomics Database (CTD),Pentagalloylglucose,C435084,pentagalloylglucose,https://ctdbase.org/detail.go?type=chem&acc=C435084,31,ACACA,https://ctdbase.org/detail.go?type=gene&acc=31,,,31,ACACA,10090,Mus musculus (house mouse),Pentagalloylglucose inhibits the reaction [[1-methyl-3-isobutylxanthine co-treated with dexamethasone co-treated with INS protein] results in increased expression of ACACA mrna],,,PMID:30721698,https://www.ncbi.nlm.nih.gov/pubmed/30721698,30721698.0,,
2,1293647,65238,Comparative Toxicogenomics Database (CTD),Pentagalloylglucose,C435084,pentagalloylglucose,https://ctdbase.org/detail.go?type=chem&acc=C435084,121642,ALKBH2,https://ctdbase.org/detail.go?type=gene&acc=121642,,,121642,ALKBH2,9606,Homo sapiens (human),Pentagalloylglucose results in decreased activity of ALKBH2 protein,,,PMID:31088072,https://www.ncbi.nlm.nih.gov/pubmed/31088072,31088072.0,,
3,1293648,65238,Comparative Toxicogenomics Database (CTD),Pentagalloylglucose,C435084,pentagalloylglucose,https://ctdbase.org/detail.go?type=chem&acc=C435084,6347,CCL2,https://ctdbase.org/detail.go?type=gene&acc=6347,,,6347,CCL2,9606,Homo sapiens (human),Pentagalloylglucose inhibits the reaction [TNF protein results in increased expression of CCL2 mrna],,,PMID:16253226,https://www.ncbi.nlm.nih.gov/pubmed/16253226,16253226.0,,
4,1293649,65238,Comparative Toxicogenomics Database (CTD),Pentagalloylglucose,C435084,pentagalloylglucose,https://ctdbase.org/detail.go?type=chem&acc=C435084,6347,CCL2,https://ctdbase.org/detail.go?type=gene&acc=6347,,,6347,CCL2,10090,Mus musculus (house mouse),Pentagalloylglucose inhibits the reaction [TNF protein results in increased expression of CCL2 protein],,,PMID:30721698,https://www.ncbi.nlm.nih.gov/pubmed/30721698,30721698.0,,
5,1293650,65238,Comparative Toxicogenomics Database (CTD),Pentagalloylglucose,C435084,pentagalloylglucose,https://ctdbase.org/detail.go?type=chem&acc=C435084,1050,CEBPA,https://ctdbase.org/detail.go?type=gene&acc=1050,,,1050,CEBPA,10090,Mus musculus (house mouse),Pentagalloylglucose inhibits the reaction [[1-methyl-3-isobutylxanthine co-treated with dexamethasone co-treated with INS protein] results in increased expression of CEBPA protein]|pentagalloylglucose inhibits the reaction [[1-methyl-3-isobutylxanthine co-treated with dexamethasone co-treated with INS protein] results in increased expression of CEBPA mrna],,,PMID:30721698,https://www.ncbi.nlm.nih.gov/pubmed/30721698,30721698.0,,
6,1293651,65238,Comparative Toxicogenomics Database (CTD),Pentagalloylglucose,C435084,pentagalloylglucose,https://ctdbase.org/detail.go?type=chem&acc=C435084,355,FAS,https://ctdbase.org/detail.go?type=gene&acc=355,,,355,FAS,10090,Mus musculus (house mouse),Pentagalloylglucose inhibits the reaction [[1-methyl-3-isobutylxanthine co-treated with dexamethasone co-treated with INS protein] results in increased expression of FAS mrna],,,PMID:30721698,https://www.ncbi.nlm.nih.gov/pubmed/30721698,30721698.0,,
7,1293652,65238,Comparative Toxicogenomics Database (CTD),Pentagalloylglucose,C435084,pentagalloylglucose,https://ctdbase.org/detail.go?type=chem&acc=C435084,3383,ICAM1,https://ctdbase.org/detail.go?type=gene&acc=3383,,,3383,ICAM1,9606,Homo sapiens (human),Pentagalloylglucose inhibits the reaction [TNF protein results in increased expression of ICAM1 mrna],,,PMID:16253226,https://www.ncbi.nlm.nih.gov/pubmed/16253226,16253226.0,,
8,1293653,65238,Comparative Toxicogenomics Database (CTD),Pentagalloylglucose,C435084,pentagalloylglucose,https://ctdbase.org/detail.go?type=chem&acc=C435084,3569,IL6,https://ctdbase.org/detail.go?type=gene&acc=3569,,,3569,IL6,10090,Mus musculus (house mouse),Pentagalloylglucose inhibits the reaction [TNF protein results in increased expression of IL6 protein],,,PMID:30721698,https://www.ncbi.nlm.nih.gov/pubmed/30721698,30721698.0,,
9,1293654,65238,Comparative Toxicogenomics Database (CTD),Pentagalloylglucose,C435084,pentagalloylglucose,https://ctdbase.org/detail.go?type=chem&acc=C435084,3630,INS,https://ctdbase.org/detail.go?type=gene&acc=3630,,,3630,INS,10090,Mus musculus (house mouse),Pentagalloylglucose inhibits the reaction [[1-methyl-3-isobutylxanthine co-treated with dexamethasone co-treated with INS protein] results in increased expression of CEBPA protein]|pentagalloylglucose inhibits the reaction [[1-methyl-3-isobutylxanthine co-treated with dexamethasone co-treated with INS protein] results in increased expression of SREBF1 mrna]|pentagalloylglucose inhibits the reaction [[1-methyl-3-isobutylxanthine co-treated with dexamethasone co-treated with INS protein] results in increased expression of SREBF1 protein]|pentagalloylglucose inhibits the reaction [[1-methyl-3-isobutylxanthine co-treated with dexamethasone co-treated with INS protein] results in increased phosphorylation of MAPK3 protein]|pentagalloylglucose inhibits the reaction [[1-methyl-3-isobutylxanthine co-treated with dexamethasone co-treated with INS protein] results in increased expression of PPARG protein]|pentagalloylglucose inhibits the reaction [[1-methyl-3-isobutylxanthine co-treated with dexamethasone co-treated with INS protein] results in increased expression of ACACA mrna]|pentagalloylglucose inhibits the reaction [[1-methyl-3-isobutylxanthine co-treated with dexamethasone co-treated with INS protein] results in increased phosphorylation of MAPK9 protein]|pentagalloylglucose inhibits the reaction [[1-methyl-3-isobutylxanthine co-treated with dexamethasone co-treated with INS protein] results in increased expression of SCD1 mrna]|pentagalloylglucose inhibits the reaction [[1-methyl-3-isobutylxanthine co-treated with dexamethasone co-treated with INS protein] results in increased expression of CEBPA mrna]|pentagalloylglucose inhibits the reaction [[1-methyl-3-isobutylxanthine co-treated with dexamethasone co-treated with INS protein] results in increased expression of FAS mrna]|pentagalloylglucose inhibits the reaction [[1-methyl-3-isobutylxanthine co-treated with dexamethasone co-treated with INS protein] results in increased expression of PPARG mrna]|pentagalloylglucose inhibits the reaction [[1-methyl-3-isobutylxanthine co-treated with dexamethasone co-treated with INS protein] results in increased expression of SCD1 protein]|pentagalloylglucose inhibits the reaction [[1-methyl-3-isobutylxanthine co-treated with dexamethasone co-treated with INS protein] results in increased phosphorylation of MAPK1 protein]|pentagalloylglucose inhibits the reaction [[1-methyl-3-isobutylxanthine co-treated with dexamethasone co-treated with INS protein] results in increased phosphorylation of MAPK8 protein],,,PMID:30721698,https://www.ncbi.nlm.nih.gov/pubmed/30721698,30721698.0,,
10,1293806,65238,Comparative Toxicogenomics Database (CTD),Pentagalloylglucose,C435084,pentagalloylglucose,https://ctdbase.org/detail.go?type=chem&acc=C435084,5594,MAPK1,https://ctdbase.org/detail.go?type=gene&acc=5594,,,5594,MAPK1,10090,Mus musculus (house mouse),Pentagalloylglucose inhibits the reaction [TNF protein results in increased phosphorylation of MAPK1 protein]|pentagalloylglucose inhibits the reaction [[1-methyl-3-isobutylxanthine co-treated with dexamethasone co-treated with INS protein] results in increased phosphorylation of MAPK1 protein],,,PMID:30721698,https://www.ncbi.nlm.nih.gov/pubmed/30721698,30721698.0,,
11,1293807,65238,Comparative Toxicogenomics Database (CTD),Pentagalloylglucose,C435084,pentagalloylglucose,https://ctdbase.org/detail.go?type=chem&acc=C435084,5595,MAPK3,https://ctdbase.org/detail.go?type=gene&acc=5595,,,5595,MAPK3,10090,Mus musculus (house mouse),Pentagalloylglucose inhibits the reaction [[1-methyl-3-isobutylxanthine co-treated with dexamethasone co-treated with INS protein] results in increased phosphorylation of MAPK3 protein]|pentagalloylglucose inhibits the reaction [TNF protein results in increased phosphorylation of MAPK3 protein],,,PMID:30721698,https://www.ncbi.nlm.nih.gov/pubmed/30721698,30721698.0,,
12,1293808,65238,Comparative Toxicogenomics Database (CTD),Pentagalloylglucose,C435084,pentagalloylglucose,https://ctdbase.org/detail.go?type=chem&acc=C435084,5599,MAPK8,https://ctdbase.org/detail.go?type=gene&acc=5599,,,5599,MAPK8,10090,Mus musculus (house mouse),Pentagalloylglucose inhibits the reaction [TNF protein results in increased phosphorylation of MAPK8 protein]|pentagalloylglucose inhibits the reaction [[1-methyl-3-isobutylxanthine co-treated with dexamethasone co-treated with INS protein] results in increased phosphorylation of MAPK8 protein],,,PMID:30721698,https://www.ncbi.nlm.nih.gov/pubmed/30721698,30721698.0,,
13,1293809,65238,Comparative Toxicogenomics Database (CTD),Pentagalloylglucose,C435084,pentagalloylglucose,https://ctdbase.org/detail.go?type=chem&acc=C435084,5601,MAPK9,https://ctdbase.org/detail.go?type=gene&acc=5601,,,5601,MAPK9,10090,Mus musculus (house mouse),Pentagalloylglucose inhibits the reaction [TNF protein results in increased phosphorylation of MAPK9 protein]|pentagalloylglucose inhibits the reaction [[1-methyl-3-isobutylxanthine co-treated with dexamethasone co-treated with INS protein] results in increased phosphorylation of MAPK9 protein],,,PMID:30721698,https://www.ncbi.nlm.nih.gov/pubmed/30721698,30721698.0,,
