,id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
0,54561,1032,Comparative Toxicogenomics Database (CTD),Propionic Acid,C029658,propionic acid,https://ctdbase.org/detail.go?type=chem&acc=C029658,429,ASCL1,https://ctdbase.org/detail.go?type=gene&acc=429,,,429.0,ASCL1,9606,Homo sapiens (human),Propionic acid results in decreased expression of ASCL1 mrna|propionic acid results in decreased expression of ASCL1 protein,,,PMID:31526819,https://www.ncbi.nlm.nih.gov/pubmed/31526819,31526819,,
1,54562,1032,Comparative Toxicogenomics Database (CTD),Propionic Acid,C029658,propionic acid,https://ctdbase.org/detail.go?type=chem&acc=C029658,51062,ATL1,https://ctdbase.org/detail.go?type=gene&acc=51062,,,51062.0,ATL1,9606,Homo sapiens (human),Propionic acid results in decreased expression of ATL1 mRNA,,,PMID:31526819,https://www.ncbi.nlm.nih.gov/pubmed/31526819,31526819,,
2,54744,1032,Comparative Toxicogenomics Database (CTD),Propionic Acid,C029658,propionic acid,https://ctdbase.org/detail.go?type=chem&acc=C029658,596,BCL2,https://ctdbase.org/detail.go?type=gene&acc=596,,,596.0,BCL2,10116,Rattus norvegicus (Norway rat),Propionic acid results in decreased expression of BCL2 mrna|bee venoms inhibits the reaction [propionic acid results in decreased expression of BCL2 mrna],,,PMID:26048086,https://www.ncbi.nlm.nih.gov/pubmed/26048086,26048086,,
3,54745,1032,Comparative Toxicogenomics Database (CTD),Propionic Acid,C029658,propionic acid,https://ctdbase.org/detail.go?type=chem&acc=C029658,90427,BMF,https://ctdbase.org/detail.go?type=gene&acc=90427,,,90427.0,BMF,9606,Homo sapiens (human),Propionic acid results in increased expression of BMF mRNA,,,PMID:31526819,https://www.ncbi.nlm.nih.gov/pubmed/31526819,31526819,,
4,54746,1032,Comparative Toxicogenomics Database (CTD),Propionic Acid,C029658,propionic acid,https://ctdbase.org/detail.go?type=chem&acc=C029658,836,CASP3,https://ctdbase.org/detail.go?type=gene&acc=836,,,836.0,CASP3,10116,Rattus norvegicus (Norway rat),Bee venoms inhibits the reaction [propionic acid results in increased expression of CASP3 mrna]|propionic acid results in increased expression of CASP3 mRNA,,,PMID:26048086,https://www.ncbi.nlm.nih.gov/pubmed/26048086,26048086,,
5,54747,1032,Comparative Toxicogenomics Database (CTD),Propionic Acid,C029658,propionic acid,https://ctdbase.org/detail.go?type=chem&acc=C029658,847,CAT,https://ctdbase.org/detail.go?type=gene&acc=847,,,847.0,CAT,10116,Rattus norvegicus (Norway rat),Propionic acid results in decreased activity of CAT protein|bee venoms inhibits the reaction [propionic acid results in decreased activity of CAT protein],,,PMID:26048086,https://www.ncbi.nlm.nih.gov/pubmed/26048086,26048086,,
6,54748,1032,Comparative Toxicogenomics Database (CTD),Propionic Acid,C029658,propionic acid,https://ctdbase.org/detail.go?type=chem&acc=C029658,968,CD68,https://ctdbase.org/detail.go?type=gene&acc=968,,,968.0,CD68,10116,Rattus norvegicus (Norway rat),Propionic acid results in increased expression of CD68 protein,,,PMID:16950524,https://www.ncbi.nlm.nih.gov/pubmed/16950524,16950524,,
7,54749,1032,Comparative Toxicogenomics Database (CTD),Propionic Acid,C029658,propionic acid,https://ctdbase.org/detail.go?type=chem&acc=C029658,35279,COX4,https://ctdbase.org/detail.go?type=gene&acc=35279,,,35279.0,COX4,9606,Homo sapiens (human),Propionic acid results in increased expression of COX4 protein,,,PMID:31526819,https://www.ncbi.nlm.nih.gov/pubmed/31526819,31526819,,
8,54750,1032,Comparative Toxicogenomics Database (CTD),Propionic Acid,C029658,propionic acid,https://ctdbase.org/detail.go?type=chem&acc=C029658,64651,CSRNP1,https://ctdbase.org/detail.go?type=gene&acc=64651,,,64651.0,CSRNP1,9606,Homo sapiens (human),Propionic acid results in increased expression of CSRNP1 mRNA,,,PMID:31526819,https://www.ncbi.nlm.nih.gov/pubmed/31526819,31526819,,
9,54751,1032,Comparative Toxicogenomics Database (CTD),Propionic Acid,C029658,propionic acid,https://ctdbase.org/detail.go?type=chem&acc=C029658,10278,EFS,https://ctdbase.org/detail.go?type=gene&acc=10278,,,10278.0,EFS,9606,Homo sapiens (human),Propionic acid results in decreased expression of EFS mRNA,,,PMID:31526819,https://www.ncbi.nlm.nih.gov/pubmed/31526819,31526819,,
10,54752,1032,Comparative Toxicogenomics Database (CTD),Propionic Acid,C029658,propionic acid,https://ctdbase.org/detail.go?type=chem&acc=C029658,84553,FAXC,https://ctdbase.org/detail.go?type=gene&acc=84553,,,84553.0,FAXC,9606,Homo sapiens (human),Propionic acid results in decreased expression of FAXC mRNA,,,PMID:31526819,https://www.ncbi.nlm.nih.gov/pubmed/31526819,31526819,,
