,id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
0,641071,10742,BindingDB,Syringic acid,50187132,"3,5-Dimethoxy-4-hydroxybenzoic acid",https://www.bindingdb.org/rwd/bind/chemsearch/marvin/MolStructure.jsp?monomerid=50187132,1193,Carbonic anhydrase 2,https://www.bindingdb.org/rwd/jsp/dbsearch/PrimarySearch_ki.jsp?tag=pol&polymerid=1193,P00918,Carbonic anhydrase 2,760,CA2,9606,Homo sapiens (human),,Ki (nM),695000,PMID:20486938,https://www.ncbi.nlm.nih.gov/pubmed/20486938,20486938.0,,
1,641072,10742,BindingDB,Syringic acid,50187132,"3,5-Dimethoxy-4-hydroxybenzoic acid",https://www.bindingdb.org/rwd/bind/chemsearch/marvin/MolStructure.jsp?monomerid=50187132,1192,Carbonic anhydrase 1,https://www.bindingdb.org/rwd/jsp/dbsearch/PrimarySearch_ki.jsp?tag=pol&polymerid=1192,P00915,Carbonic anhydrase 1,759,CA1,9606,Homo sapiens (human),,Ki (nM),919000,PMID:20486938,https://www.ncbi.nlm.nih.gov/pubmed/20486938,20486938.0,,
2,660978,10742,Comparative Toxicogenomics Database (CTD),Syringic acid,C001945,syringic acid,https://ctdbase.org/detail.go?type=chem&acc=C001945,207,AKT1,https://ctdbase.org/detail.go?type=gene&acc=207,,,207,AKT1,9606,Homo sapiens (human),Syringic acid results in decreased expression of AKT1 mRNA,,,PMID:33759321,https://www.ncbi.nlm.nih.gov/pubmed/33759321,33759321.0,,
3,660979,10742,Comparative Toxicogenomics Database (CTD),Syringic acid,C001945,syringic acid,https://ctdbase.org/detail.go?type=chem&acc=C001945,207,AKT1,https://ctdbase.org/detail.go?type=gene&acc=207,,,207,AKT1,9606,Homo sapiens (human),Syringic acid results in decreased expression of AKT1 protein,,,PMID:33548266,https://www.ncbi.nlm.nih.gov/pubmed/33548266,33548266.0,,
4,660980,10742,Comparative Toxicogenomics Database (CTD),Syringic acid,C001945,syringic acid,https://ctdbase.org/detail.go?type=chem&acc=C001945,249,ALPL,https://ctdbase.org/detail.go?type=gene&acc=249,,,249,ALPL,10116,Rattus norvegicus (Norway rat),Syringic acid inhibits the reaction [valproic acid results in increased activity of ALPL protein],,,PMID:35543257,https://www.ncbi.nlm.nih.gov/pubmed/35543257,35543257.0,,
5,661154,10742,Comparative Toxicogenomics Database (CTD),Syringic acid,C001945,syringic acid,https://ctdbase.org/detail.go?type=chem&acc=C001945,64422,ATG3,https://ctdbase.org/detail.go?type=gene&acc=64422,,,64422,ATG3,9606,Homo sapiens (human),Syringic acid results in increased expression of ATG3 protein,,,PMID:33548266,https://www.ncbi.nlm.nih.gov/pubmed/33548266,33548266.0,,
6,661155,10742,Comparative Toxicogenomics Database (CTD),Syringic acid,C001945,syringic acid,https://ctdbase.org/detail.go?type=chem&acc=C001945,581,BAX,https://ctdbase.org/detail.go?type=gene&acc=581,,,581,BAX,9606,Homo sapiens (human),Syringic acid results in increased expression of BAX mRNA,,,PMID:33759321,https://www.ncbi.nlm.nih.gov/pubmed/33759321,33759321.0,,
7,661156,10742,Comparative Toxicogenomics Database (CTD),Syringic acid,C001945,syringic acid,https://ctdbase.org/detail.go?type=chem&acc=C001945,596,BCL2,https://ctdbase.org/detail.go?type=gene&acc=596,,,596,BCL2,9606,Homo sapiens (human),Syringic acid results in decreased expression of BCL2 mRNA,,,PMID:33759321,https://www.ncbi.nlm.nih.gov/pubmed/33759321,33759321.0,,
8,661157,10742,Comparative Toxicogenomics Database (CTD),Syringic acid,C001945,syringic acid,https://ctdbase.org/detail.go?type=chem&acc=C001945,8678,BECN1,https://ctdbase.org/detail.go?type=gene&acc=8678,,,8678,BECN1,9606,Homo sapiens (human),Syringic acid results in increased expression of BECN1 protein,,,PMID:33548266,https://www.ncbi.nlm.nih.gov/pubmed/33548266,33548266.0,,
9,661158,10742,Comparative Toxicogenomics Database (CTD),Syringic acid,C001945,syringic acid,https://ctdbase.org/detail.go?type=chem&acc=C001945,836,CASP3,https://ctdbase.org/detail.go?type=gene&acc=836,,,836,CASP3,9606,Homo sapiens (human),Syringic acid analog results in increased secretion of CASP3 protein|hspa1a protein inhibits the reaction [syringic acid analog results in increased secretion of CASP3 protein],,,PMID:34523043,https://www.ncbi.nlm.nih.gov/pubmed/34523043,34523043.0,,
