,id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
0,1251045,638278,Drug Gene Interaction database (DGIdb),Trihydroxychalcone,,ISOLIQUIRITIGENIN,https://www.dgidb.org/drugs/ISOLIQUIRITIGENIN,,MAPT,https://www.dgidb.org/genes/MAPT,,,4137,MAPT,9606,Homo sapiens (human),,,,,,,,
1,1292267,638278,Drug Gene Interaction database (DGIdb),Trihydroxychalcone,,ISOLIQUIRITIGENIN,https://www.dgidb.org/drugs/ISOLIQUIRITIGENIN,,USP1,https://www.dgidb.org/genes/USP1,,,7398,USP1,9606,Homo sapiens (human),,,,,,,,
2,1320904,638278,Drug Gene Interaction database (DGIdb),Trihydroxychalcone,,ISOLIQUIRITIGENIN,https://www.dgidb.org/drugs/ISOLIQUIRITIGENIN,,RELA,https://www.dgidb.org/genes/RELA,,,5970,RELA,9606,Homo sapiens (human),,,,PMID:21866899,https://www.ncbi.nlm.nih.gov/pubmed/21866899,21866899,,
3,1320905,638278,Drug Gene Interaction database (DGIdb),Trihydroxychalcone,,ISOLIQUIRITIGENIN,https://www.dgidb.org/drugs/ISOLIQUIRITIGENIN,,CYP3A4,https://www.dgidb.org/genes/CYP3A4,,,1576,CYP3A4,9606,Homo sapiens (human),,,,,,,,
4,1339956,638278,Drug Gene Interaction database (DGIdb),Trihydroxychalcone,,ISOLIQUIRITIGENIN,https://www.dgidb.org/drugs/ISOLIQUIRITIGENIN,,KCNH2,https://www.dgidb.org/genes/KCNH2,,,3757,KCNH2,9606,Homo sapiens (human),,,,,,,,
5,1372950,638278,BindingDB,Trihydroxychalcone,50042944,"(E)-1-(2,4-Dihydroxy-phenyl)-3-(4-hydroxy-phenyl)-propenone",https://www.bindingdb.org/rwd/bind/chemsearch/marvin/MolStructure.jsp?monomerid=50042944,5093.0,Beta-secretase 1,https://www.bindingdb.org/rwd/jsp/dbsearch/PrimarySearch_ki.jsp?tag=pol&polymerid=5093,P56817,Beta-secretase 1,23621,BACE1,9606,Homo sapiens (human),,IC50 (nM),33000.0,PMID:21222511,https://www.ncbi.nlm.nih.gov/pubmed/21222511,21222511,,
6,1375223,638278,Drug Gene Interaction database (DGIdb),Trihydroxychalcone,,ISOLIQUIRITIGENIN,https://www.dgidb.org/drugs/ISOLIQUIRITIGENIN,,GMNN,https://www.dgidb.org/genes/GMNN,,,51053,GMNN,9606,Homo sapiens (human),,,,,,,,
7,1375224,638278,Drug Gene Interaction database (DGIdb),Trihydroxychalcone,,ISOLIQUIRITIGENIN,https://www.dgidb.org/drugs/ISOLIQUIRITIGENIN,,IDH1,https://www.dgidb.org/genes/IDH1,,,3417,IDH1,9606,Homo sapiens (human),,,,,,,,
8,1387694,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,174.0,AFP,https://ctdbase.org/detail.go?type=gene&acc=174,,,174,AFP,10116,Rattus norvegicus (Norway rat),Isoliquiritigenin binds to AFP protein,,,PMID:23013281,https://www.ncbi.nlm.nih.gov/pubmed/23013281,23013281,,
9,1387695,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,196.0,AHR,https://ctdbase.org/detail.go?type=gene&acc=196,,,196,AHR,9606,Homo sapiens (human),"Isoliquiritigenin inhibits the reaction [9,10-dimethyl-1,2-benzanthracene affects the localization of AHR protein]",,,PMID:25110319,https://www.ncbi.nlm.nih.gov/pubmed/25110319,25110319,,
10,1387696,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,207.0,AKT1,https://ctdbase.org/detail.go?type=gene&acc=207,,,207,AKT1,9606,Homo sapiens (human),"Leukotriene B4 inhibits the reaction [isoliquiritigenin results in decreased activity of AKT1 protein]|dinoprostone inhibits the reaction [isoliquiritigenin results in decreased activity of AKT1 protein]|20-hydroxyeicosa-5(Z),14(Z)-dienoic acid inhibits the reaction [isoliquiritigenin results in decreased activity of AKT1 protein]",,,PMID:23747687,https://www.ncbi.nlm.nih.gov/pubmed/23747687,23747687,,
11,1387830,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,1028.0,CDKN1C,https://ctdbase.org/detail.go?type=gene&acc=1028,,,1028,CDKN1C,10090,Mus musculus (house mouse),Isoliquiritigenin results in decreased expression of CDKN1C mRNA,,,PMID:27702603,https://www.ncbi.nlm.nih.gov/pubmed/27702603,27702603,,
12,1387831,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,1050.0,CEBPA,https://ctdbase.org/detail.go?type=gene&acc=1050,,,1050,CEBPA,10090,Mus musculus (house mouse),Isoliquiritigenin inhibits the reaction [INS1 protein results in increased expression of CEBPA protein],,,PMID:27117918,https://www.ncbi.nlm.nih.gov/pubmed/27117918,27117918,,
13,1387832,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,12655.0,CHIL3,https://ctdbase.org/detail.go?type=gene&acc=12655,,,12655,Chil3,10090,Mus musculus (house mouse),Isoliquiritigenin inhibits the reaction [[azoxymethane co-treated with dextran sulfate] results in increased expression of CHIL3 mrna],,,PMID:25026504,https://www.ncbi.nlm.nih.gov/pubmed/25026504,25026504,,
14,1387833,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,1147.0,CHUK,https://ctdbase.org/detail.go?type=gene&acc=1147,,,1147,CHUK,10090,Mus musculus (house mouse),"Isoliquiritigenin inhibits the reaction [lipopolysaccharide, escherichia coli O111 B4 results in increased phosphorylation of CHUK protein]",,,PMID:18295200,https://www.ncbi.nlm.nih.gov/pubmed/18295200,18295200,,
15,1387834,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,3627.0,CXCL10,https://ctdbase.org/detail.go?type=gene&acc=3627,,,3627,CXCL10,10090,Mus musculus (house mouse),Isoliquiritigenin inhibits the reaction [[azoxymethane co-treated with dextran sulfate] results in decreased expression of CXCL10 mrna],,,PMID:25026504,https://www.ncbi.nlm.nih.gov/pubmed/25026504,25026504,,
16,1387835,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,207.0,AKT1,https://ctdbase.org/detail.go?type=gene&acc=207,,,207,AKT1,9606,Homo sapiens (human),"AKT1 protein modified form inhibits the reaction [isoliquiritigenin results in decreased expression of MMP2 mrna]|akt1 protein modified form inhibits the reaction [isoliquiritigenin results in decreased expression of MMP2 protein]|cay 10580 inhibits the reaction [isoliquiritigenin results in decreased phosphorylation of and results in decreased activity of AKT1 protein]|akt1 protein modified form inhibits the reaction [isoliquiritigenin results in decreased expression of MMP9 protein]|akt1 protein modified form inhibits the reaction [isoliquiritigenin results in increased cleavage of CASP3 protein]|akt1 protein modified form inhibits the reaction [isoliquiritigenin results in increased cleavage of CASP9 protein]|akt1 protein modified form inhibits the reaction [isoliquiritigenin results in decreased expression of MMP9 mrna]|dinoprostone inhibits the reaction [isoliquiritigenin results in decreased phosphorylation of and results in decreased activity of AKT1 protein]|20-hydroxyeicosa-5(Z),14(Z)-dienoic acid inhibits the reaction [isoliquiritigenin results in decreased phosphorylation of and results in decreased activity of AKT1 protein]",,,PMID:25094029,https://www.ncbi.nlm.nih.gov/pubmed/25094029,25094029,,
17,1387836,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,207.0,AKT1,https://ctdbase.org/detail.go?type=gene&acc=207,,,207,AKT1,9606,Homo sapiens (human),Isoliquiritigenin results in decreased phosphorylation of AKT1 protein|isoliquiritigenin results in decreased phosphorylation of and results in decreased activity of AKT1 protein|akt1 protein modified form results in decreased susceptibility to isoliquiritigenin,,,PMID:23747687|PMID:25094029,https://www.ncbi.nlm.nih.gov/pubmed/23747687|https://www.ncbi.nlm.nih.gov/pubmed/25094029,23747687|25094029,,
18,1387837,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,207.0,AKT1,https://ctdbase.org/detail.go?type=gene&acc=207,,,207,AKT1,10090,Mus musculus (house mouse),Isoliquiritigenin inhibits the reaction [INS1 protein results in increased phosphorylation of AKT1 protein],,,PMID:27117918,https://www.ncbi.nlm.nih.gov/pubmed/27117918,27117918,,
19,1387979,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,383.0,ARG1,https://ctdbase.org/detail.go?type=gene&acc=383,,,383,ARG1,10090,Mus musculus (house mouse),Isoliquiritigenin inhibits the reaction [[azoxymethane co-treated with dextran sulfate] results in increased expression of ARG1 mrna]|isoliquiritigenin inhibits the reaction [[azoxymethane co-treated with dextran sulfate] results in increased expression of ARG1 protein],,,PMID:25026504,https://www.ncbi.nlm.nih.gov/pubmed/25026504,25026504,,
20,1387980,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,581.0,BAX,https://ctdbase.org/detail.go?type=gene&acc=581,,,581,BAX,10090,Mus musculus (house mouse),Isoliquiritigenin results in increased expression of BAX mRNA,,,PMID:27702603,https://www.ncbi.nlm.nih.gov/pubmed/27702603,27702603,,
21,1387981,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,581.0,BAX,https://ctdbase.org/detail.go?type=gene&acc=581,,,581,BAX,10090,Mus musculus (house mouse),Isoliquiritigenin results in increased expression of BAX protein,,,PMID:11055382,https://www.ncbi.nlm.nih.gov/pubmed/11055382,11055382,,
22,1387982,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,596.0,BCL2,https://ctdbase.org/detail.go?type=gene&acc=596,,,596,BCL2,9606,Homo sapiens (human),Isoliquiritigenin results in decreased phosphorylation of BCL2 protein,,,PMID:23747687,https://www.ncbi.nlm.nih.gov/pubmed/23747687,23747687,,
23,1387983,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,598.0,BCL2L1,https://ctdbase.org/detail.go?type=gene&acc=598,,,598,BCL2L1,9606,Homo sapiens (human),Isoliquiritigenin results in decreased expression of BCL2L1 protein,,,PMID:15729620,https://www.ncbi.nlm.nih.gov/pubmed/15729620,15729620,,
24,1387984,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,598.0,BCL2L1,https://ctdbase.org/detail.go?type=gene&acc=598,,,598,BCL2L1,9606,Homo sapiens (human),Isoliquiritigenin results in decreased phosphorylation of BCL2L1 protein,,,PMID:23747687,https://www.ncbi.nlm.nih.gov/pubmed/23747687,23747687,,
25,1387985,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,598.0,BCL2L1,https://ctdbase.org/detail.go?type=gene&acc=598,,,598,BCL2L1,10090,Mus musculus (house mouse),Isoliquiritigenin results in decreased expression of BCL2L1 protein,,,PMID:11055382,https://www.ncbi.nlm.nih.gov/pubmed/11055382,11055382,,
26,1387986,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,329.0,BIRC2,https://ctdbase.org/detail.go?type=gene&acc=329,,,329,BIRC2,9606,Homo sapiens (human),Isoliquiritigenin results in decreased expression of BIRC2 protein,,,PMID:15729620,https://www.ncbi.nlm.nih.gov/pubmed/15729620,15729620,,
27,1387987,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,330.0,BIRC3,https://ctdbase.org/detail.go?type=gene&acc=330,,,330,BIRC3,9606,Homo sapiens (human),Isoliquiritigenin results in decreased expression of BIRC3 protein,,,PMID:15729620,https://www.ncbi.nlm.nih.gov/pubmed/15729620,15729620,,
28,1387988,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,836.0,CASP3,https://ctdbase.org/detail.go?type=gene&acc=836,,,836,CASP3,9606,Homo sapiens (human),"Dinoprostone inhibits the reaction [isoliquiritigenin results in increased cleavage of CASP3 protein]|20-hydroxyeicosa-5(Z),14(Z)-dienoic acid inhibits the reaction [isoliquiritigenin results in increased cleavage of CASP3 protein]|akt1 protein modified form inhibits the reaction [isoliquiritigenin results in increased cleavage of CASP3 protein]|cay 10580 inhibits the reaction [isoliquiritigenin results in increased cleavage of CASP3 protein]",,,PMID:25094029,https://www.ncbi.nlm.nih.gov/pubmed/25094029,25094029,,
29,1388121,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,836.0,CASP3,https://ctdbase.org/detail.go?type=gene&acc=836,,,836,CASP3,9606,Homo sapiens (human),Benzyloxycarbonyl-leucyl-glutamyl-histidyl-aspartic acid fluoromethyl ketone inhibits the reaction [isoliquiritigenin results in increased cleavage of CASP3 protein]|isoliquiritigenin results in increased cleavage of and results in increased activity of CASP3 protein,,,PMID:23747687,https://www.ncbi.nlm.nih.gov/pubmed/23747687,23747687,,
30,1388122,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,836.0,CASP3,https://ctdbase.org/detail.go?type=gene&acc=836,,,836,CASP3,9606,Homo sapiens (human),Isoliquiritigenin results in increased activity of CASP3 protein,,,PMID:15729620|PMID:16158945,https://www.ncbi.nlm.nih.gov/pubmed/15729620|https://www.ncbi.nlm.nih.gov/pubmed/16158945,15729620|16158945,,
31,1388123,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,836.0,CASP3,https://ctdbase.org/detail.go?type=gene&acc=836,,,836,CASP3,9606,Homo sapiens (human),Isoliquiritigenin results in increased cleavage of CASP3 protein,,,PMID:23747687|PMID:25094029,https://www.ncbi.nlm.nih.gov/pubmed/23747687|https://www.ncbi.nlm.nih.gov/pubmed/25094029,23747687|25094029,,
32,1388124,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,841.0,CASP8,https://ctdbase.org/detail.go?type=gene&acc=841,,,841,CASP8,9606,Homo sapiens (human),Isoliquiritigenin results in increased activity of CASP8 protein,,,PMID:16158945,https://www.ncbi.nlm.nih.gov/pubmed/16158945,16158945,,
33,1388125,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,842.0,CASP9,https://ctdbase.org/detail.go?type=gene&acc=842,,,842,CASP9,9606,Homo sapiens (human),"Isoliquiritigenin results in increased cleavage of CASP9 protein|dinoprostone inhibits the reaction [isoliquiritigenin results in increased cleavage of CASP9 protein]|cay 10580 inhibits the reaction [isoliquiritigenin results in increased cleavage of CASP9 protein]|20-hydroxyeicosa-5(Z),14(Z)-dienoic acid inhibits the reaction [isoliquiritigenin results in increased cleavage of CASP9 protein]|akt1 protein modified form inhibits the reaction [isoliquiritigenin results in increased cleavage of CASP9 protein]",,,PMID:25094029,https://www.ncbi.nlm.nih.gov/pubmed/25094029,25094029,,
34,1388126,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,842.0,CASP9,https://ctdbase.org/detail.go?type=gene&acc=842,,,842,CASP9,9606,Homo sapiens (human),Isoliquiritigenin results in increased activity of CASP9 protein,,,PMID:16158945,https://www.ncbi.nlm.nih.gov/pubmed/16158945,16158945,,
35,1388127,638278,Comparative Toxicogenomics Database (CTD),Trihydroxychalcone,C040920,isoliquiritigenin,https://ctdbase.org/detail.go?type=chem&acc=C040920,842.0,CASP9,https://ctdbase.org/detail.go?type=gene&acc=842,,,842,CASP9,9606,Homo sapiens (human),Isoliquiritigenin results in increased cleavage of and results in increased activity of CASP9 protein,,,PMID:23747687,https://www.ncbi.nlm.nih.gov/pubmed/23747687,23747687,,
