,id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
0,1053,323,Drug Gene Interaction database (DGIdb),Coumarin,,COUMARIN,https://www.dgidb.org/drugs/COUMARIN,,CYP3A4,https://www.dgidb.org/genes/CYP3A4,,,1576,CYP3A4,9606,Homo sapiens (human),,,,PMID:22931300,https://www.ncbi.nlm.nih.gov/pubmed/22931300,22931300,,
1,2149,323,Drug Gene Interaction database (DGIdb),Coumarin,,COUMARIN,https://www.dgidb.org/drugs/COUMARIN,,CYP2C9,https://www.dgidb.org/genes/CYP2C9,,,1559,CYP2C9,9606,Homo sapiens (human),,,,PMID:22931300,https://www.ncbi.nlm.nih.gov/pubmed/22931300,22931300,,
2,2150,323,Comparative Toxicogenomics Database (CTD),Coumarin,C030123,coumarin,https://ctdbase.org/detail.go?type=chem&acc=C030123,22848,AAK1,https://ctdbase.org/detail.go?type=gene&acc=22848,,,22848,AAK1,9606,Homo sapiens (human),Coumarin results in decreased phosphorylation of AAK1 protein,,,PMID:35688186,https://www.ncbi.nlm.nih.gov/pubmed/35688186,35688186,,
3,2151,323,Comparative Toxicogenomics Database (CTD),Coumarin,C030123,coumarin,https://ctdbase.org/detail.go?type=chem&acc=C030123,10157,AASS,https://ctdbase.org/detail.go?type=gene&acc=10157,,,10157,AASS,10116,Rattus norvegicus (Norway rat),Coumarin results in decreased expression of AASS mRNA,,,PMID:18480146,https://www.ncbi.nlm.nih.gov/pubmed/18480146,18480146,,
4,2152,323,Comparative Toxicogenomics Database (CTD),Coumarin,C030123,coumarin,https://ctdbase.org/detail.go?type=chem&acc=C030123,26574,AATF,https://ctdbase.org/detail.go?type=gene&acc=26574,,,26574,AATF,9606,Homo sapiens (human),Coumarin results in increased phosphorylation of AATF protein,,,PMID:35688186,https://www.ncbi.nlm.nih.gov/pubmed/35688186,35688186,,
5,2153,323,Comparative Toxicogenomics Database (CTD),Coumarin,C030123,coumarin,https://ctdbase.org/detail.go?type=chem&acc=C030123,8647,ABCB11,https://ctdbase.org/detail.go?type=gene&acc=8647,,,8647,ABCB11,10116,Rattus norvegicus (Norway rat),Coumarin affects the expression of ABCB11 mRNA,,,PMID:16963487,https://www.ncbi.nlm.nih.gov/pubmed/16963487,16963487,,
6,2164,323,Comparative Toxicogenomics Database (CTD),Coumarin,C030123,coumarin,https://ctdbase.org/detail.go?type=chem&acc=C030123,4363,ABCC1,https://ctdbase.org/detail.go?type=gene&acc=4363,,,4363,ABCC1,9606,Homo sapiens (human),Coumarin results in decreased phosphorylation of ABCC1 protein,,,PMID:35688186,https://www.ncbi.nlm.nih.gov/pubmed/35688186,35688186,,
7,2165,323,Comparative Toxicogenomics Database (CTD),Coumarin,C030123,coumarin,https://ctdbase.org/detail.go?type=chem&acc=C030123,1244,ABCC2,https://ctdbase.org/detail.go?type=gene&acc=1244,,,1244,ABCC2,9606,Homo sapiens (human),Coumarin results in decreased phosphorylation of ABCC2 protein,,,PMID:35688186,https://www.ncbi.nlm.nih.gov/pubmed/35688186,35688186,,
8,2166,323,Comparative Toxicogenomics Database (CTD),Coumarin,C030123,coumarin,https://ctdbase.org/detail.go?type=chem&acc=C030123,8714,ABCC3,https://ctdbase.org/detail.go?type=gene&acc=8714,,,8714,ABCC3,10116,Rattus norvegicus (Norway rat),Coumarin results in increased expression of ABCC3 mRNA,,,PMID:18480146,https://www.ncbi.nlm.nih.gov/pubmed/18480146,18480146,,
9,2167,323,Comparative Toxicogenomics Database (CTD),Coumarin,C030123,coumarin,https://ctdbase.org/detail.go?type=chem&acc=C030123,10257,ABCC4,https://ctdbase.org/detail.go?type=gene&acc=10257,,,10257,ABCC4,9606,Homo sapiens (human),Coumarin results in increased phosphorylation of ABCC4 protein,,,PMID:35688186,https://www.ncbi.nlm.nih.gov/pubmed/35688186,35688186,,
10,2168,323,Comparative Toxicogenomics Database (CTD),Coumarin,C030123,coumarin,https://ctdbase.org/detail.go?type=chem&acc=C030123,10057,ABCC5,https://ctdbase.org/detail.go?type=gene&acc=10057,,,10057,ABCC5,9606,Homo sapiens (human),Coumarin results in decreased phosphorylation of ABCC5 protein,,,PMID:35688186,https://www.ncbi.nlm.nih.gov/pubmed/35688186,35688186,,
11,2169,323,Comparative Toxicogenomics Database (CTD),Coumarin,C030123,coumarin,https://ctdbase.org/detail.go?type=chem&acc=C030123,23,ABCF1,https://ctdbase.org/detail.go?type=gene&acc=23,,,23,ABCF1,9606,Homo sapiens (human),Coumarin results in decreased phosphorylation of ABCF1 protein,,,PMID:35688186,https://www.ncbi.nlm.nih.gov/pubmed/35688186,35688186,,
12,2170,323,Comparative Toxicogenomics Database (CTD),Coumarin,C030123,coumarin,https://ctdbase.org/detail.go?type=chem&acc=C030123,10006,ABI1,https://ctdbase.org/detail.go?type=gene&acc=10006,,,10006,ABI1,9606,Homo sapiens (human),Coumarin results in decreased phosphorylation of ABI1 protein,,,PMID:35688186,https://www.ncbi.nlm.nih.gov/pubmed/35688186,35688186,,
13,2171,323,Comparative Toxicogenomics Database (CTD),Coumarin,C030123,coumarin,https://ctdbase.org/detail.go?type=chem&acc=C030123,25,ABL1,https://ctdbase.org/detail.go?type=gene&acc=25,,,25,ABL1,9606,Homo sapiens (human),Coumarin results in decreased phosphorylation of ABL1 protein,,,PMID:35688186,https://www.ncbi.nlm.nih.gov/pubmed/35688186,35688186,,
14,2172,323,Comparative Toxicogenomics Database (CTD),Coumarin,C030123,coumarin,https://ctdbase.org/detail.go?type=chem&acc=C030123,27,ABL2,https://ctdbase.org/detail.go?type=gene&acc=27,,,27,ABL2,9606,Homo sapiens (human),Coumarin affects the phosphorylation of ABL2 protein,,,PMID:35688186,https://www.ncbi.nlm.nih.gov/pubmed/35688186,35688186,,
15,2173,323,Comparative Toxicogenomics Database (CTD),Coumarin,C030123,coumarin,https://ctdbase.org/detail.go?type=chem&acc=C030123,3983,ABLIM1,https://ctdbase.org/detail.go?type=gene&acc=3983,,,3983,ABLIM1,9606,Homo sapiens (human),Coumarin affects the phosphorylation of ABLIM1 protein,,,PMID:35688186,https://www.ncbi.nlm.nih.gov/pubmed/35688186,35688186,,
16,2174,323,Comparative Toxicogenomics Database (CTD),Coumarin,C030123,coumarin,https://ctdbase.org/detail.go?type=chem&acc=C030123,30,ACAA1,https://ctdbase.org/detail.go?type=gene&acc=30,,,30,ACAA1,10116,Rattus norvegicus (Norway rat),Coumarin results in increased expression of ACAA1 mRNA,,,PMID:18480146,https://www.ncbi.nlm.nih.gov/pubmed/18480146,18480146,,
17,2257,323,Comparative Toxicogenomics Database (CTD),Coumarin,C030123,coumarin,https://ctdbase.org/detail.go?type=chem&acc=C030123,10449,ACAA2,https://ctdbase.org/detail.go?type=gene&acc=10449,,,10449,ACAA2,10116,Rattus norvegicus (Norway rat),Coumarin affects the expression of ACAA2 mRNA,,,PMID:16963487,https://www.ncbi.nlm.nih.gov/pubmed/16963487,16963487,,
18,2258,323,Comparative Toxicogenomics Database (CTD),Coumarin,C030123,coumarin,https://ctdbase.org/detail.go?type=chem&acc=C030123,23527,ACAP2,https://ctdbase.org/detail.go?type=gene&acc=23527,,,23527,ACAP2,9606,Homo sapiens (human),Coumarin results in decreased phosphorylation of ACAP2 protein,,,PMID:35688186,https://www.ncbi.nlm.nih.gov/pubmed/35688186,35688186,,
19,2259,323,Comparative Toxicogenomics Database (CTD),Coumarin,C030123,coumarin,https://ctdbase.org/detail.go?type=chem&acc=C030123,64746,ACBD3,https://ctdbase.org/detail.go?type=gene&acc=64746,,,64746,ACBD3,9606,Homo sapiens (human),Coumarin results in increased phosphorylation of ACBD3 protein,,,PMID:35688186,https://www.ncbi.nlm.nih.gov/pubmed/35688186,35688186,,
20,2260,323,Comparative Toxicogenomics Database (CTD),Coumarin,C030123,coumarin,https://ctdbase.org/detail.go?type=chem&acc=C030123,65057,ACD,https://ctdbase.org/detail.go?type=gene&acc=65057,,,65057,ACD,9606,Homo sapiens (human),Coumarin results in increased phosphorylation of ACD protein,,,PMID:35688186,https://www.ncbi.nlm.nih.gov/pubmed/35688186,35688186,,
21,2261,323,Comparative Toxicogenomics Database (CTD),Coumarin,C030123,coumarin,https://ctdbase.org/detail.go?type=chem&acc=C030123,43,ACHE,https://ctdbase.org/detail.go?type=gene&acc=43,,,43,ACHE,29058,Helicoverpa armigera (cotton bollworm),Coumarin results in increased activity of ACHE protein,,,PMID:30765054,https://www.ncbi.nlm.nih.gov/pubmed/30765054,30765054,,
22,2262,323,Comparative Toxicogenomics Database (CTD),Coumarin,C030123,coumarin,https://ctdbase.org/detail.go?type=chem&acc=C030123,43,ACHE,https://ctdbase.org/detail.go?type=gene&acc=43,,,43,ACHE,10090,Mus musculus (house mouse),Coumarin inhibits the reaction [dichlorvos results in increased phosphorylation of ACHE protein]|coumarin inhibits the reaction [paraoxon results in increased phosphorylation of ACHE protein]|coumarin inhibits the reaction [haloxon results in increased phosphorylation of ACHE protein],,,PMID:10421444,https://www.ncbi.nlm.nih.gov/pubmed/10421444,10421444,,
