,id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
0,479896,6549,Comparative Toxicogenomics Database (CTD),"Linalool, (+/-)-",C018584,linalool,https://ctdbase.org/detail.go?type=chem&acc=C018584,43,ACHE,https://ctdbase.org/detail.go?type=gene&acc=43,,,43,ACHE,8005,Electrophorus electricus (electric eel),Linalool results in increased activity of ACHE protein,,,PMID:25636489,https://www.ncbi.nlm.nih.gov/pubmed/25636489,25636489,,
1,479897,6549,Comparative Toxicogenomics Database (CTD),"Linalool, (+/-)-",C018584,linalool,https://ctdbase.org/detail.go?type=chem&acc=C018584,48,ACO1,https://ctdbase.org/detail.go?type=gene&acc=48,,,48,ACO1,9606,Homo sapiens (human),Linalool results in increased expression of ACO1 mRNA,,,PMID:24752549,https://www.ncbi.nlm.nih.gov/pubmed/24752549,24752549,,
2,479898,6549,Comparative Toxicogenomics Database (CTD),"Linalool, (+/-)-",C018584,linalool,https://ctdbase.org/detail.go?type=chem&acc=C018584,50,ACO2,https://ctdbase.org/detail.go?type=gene&acc=50,,,50,ACO2,9606,Homo sapiens (human),Linalool results in increased expression of ACO2 mRNA,,,PMID:24752549,https://www.ncbi.nlm.nih.gov/pubmed/24752549,24752549,,
3,479899,6549,Comparative Toxicogenomics Database (CTD),"Linalool, (+/-)-",C018584,linalool,https://ctdbase.org/detail.go?type=chem&acc=C018584,51,ACOX1,https://ctdbase.org/detail.go?type=gene&acc=51,,,51,ACOX1,9606,Homo sapiens (human),PPARA protein promotes the reaction [linalool results in increased expression of ACOX1 protein]|linalool results in increased expression of ACOX1 mrna|linalool results in increased expression of ACOX1 protein|ppara gene mutant form inhibits the reaction [linalool results in increased expression of ACOX1 protein]|ppara gene mutant form inhibits the reaction [linalool results in increased expression of ACOX1 mrna],,,PMID:24752549,https://www.ncbi.nlm.nih.gov/pubmed/24752549,24752549,,
4,479900,6549,Comparative Toxicogenomics Database (CTD),"Linalool, (+/-)-",C018584,linalool,https://ctdbase.org/detail.go?type=chem&acc=C018584,2180,ACSL1,https://ctdbase.org/detail.go?type=gene&acc=2180,,,2180,ACSL1,9606,Homo sapiens (human),Linalool results in increased expression of ACSL1 protein|ppara protein promotes the reaction [linalool results in increased expression of ACSL1 protein]|ppara gene mutant form inhibits the reaction [linalool results in increased expression of ACSL1 mrna]|ppara gene mutant form inhibits the reaction [linalool results in increased expression of ACSL1 protein]|linalool results in increased expression of ACSL1 mRNA,,,PMID:24752549,https://www.ncbi.nlm.nih.gov/pubmed/24752549,24752549,,
5,479901,6549,Comparative Toxicogenomics Database (CTD),"Linalool, (+/-)-",C018584,linalool,https://ctdbase.org/detail.go?type=chem&acc=C018584,1646,AKR1C2,https://ctdbase.org/detail.go?type=gene&acc=1646,,,1646,AKR1C2,9606,Homo sapiens (human),Linalool results in increased expression of AKR1C2 mRNA,,,PMID:20491607,https://www.ncbi.nlm.nih.gov/pubmed/20491607,20491607,,
6,479902,6549,Comparative Toxicogenomics Database (CTD),"Linalool, (+/-)-",C018584,linalool,https://ctdbase.org/detail.go?type=chem&acc=C018584,207,AKT1,https://ctdbase.org/detail.go?type=gene&acc=207,,,207,AKT1,9606,Homo sapiens (human),Linalool results in increased expression of AKT1 mRNA,,,PMID:19922762,https://www.ncbi.nlm.nih.gov/pubmed/19922762,19922762,,
7,480081,6549,Comparative Toxicogenomics Database (CTD),"Linalool, (+/-)-",C018584,linalool,https://ctdbase.org/detail.go?type=chem&acc=C018584,212,ALAS2,https://ctdbase.org/detail.go?type=gene&acc=212,,,212,ALAS2,10116,Rattus norvegicus (Norway rat),Linalool results in decreased expression of ALAS2 mRNA,,,PMID:20536181,https://www.ncbi.nlm.nih.gov/pubmed/20536181,20536181,,
8,480082,6549,Comparative Toxicogenomics Database (CTD),"Linalool, (+/-)-",C018584,linalool,https://ctdbase.org/detail.go?type=chem&acc=C018584,83464,APH1B,https://ctdbase.org/detail.go?type=gene&acc=83464,,,83464,APH1B,10116,Rattus norvegicus (Norway rat),Linalool results in decreased expression of APH1B mRNA,,,PMID:20536181,https://www.ncbi.nlm.nih.gov/pubmed/20536181,20536181,,
9,480083,6549,Comparative Toxicogenomics Database (CTD),"Linalool, (+/-)-",C018584,linalool,https://ctdbase.org/detail.go?type=chem&acc=C018584,335,APOA1,https://ctdbase.org/detail.go?type=gene&acc=335,,,335,APOA1,9606,Homo sapiens (human),Linalool results in increased expression of APOA1 mRNA,,,PMID:24752549,https://www.ncbi.nlm.nih.gov/pubmed/24752549,24752549,,
