,id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
0,1433320,5280435,Comparative Toxicogenomics Database (CTD),Phytol,D010836,Phytol,https://ctdbase.org/detail.go?type=chem&acc=D010836,224,ALDH3A2,https://ctdbase.org/detail.go?type=gene&acc=224,,,224,ALDH3A2,10090,Mus musculus (house mouse),PPARA protein affects the reaction [phytol results in increased expression of ALDH3A2 protein]|phytol results in increased expression of ALDH3A2 protein,,,PMID:17015885,https://www.ncbi.nlm.nih.gov/pubmed/17015885,17015885,,
1,1433321,5280435,Comparative Toxicogenomics Database (CTD),Phytol,D010836,Phytol,https://ctdbase.org/detail.go?type=chem&acc=D010836,581,BAX,https://ctdbase.org/detail.go?type=gene&acc=581,,,581,BAX,10090,Mus musculus (house mouse),Phytol inhibits the reaction [benzo(a)pyrene results in increased expression of BAX protein],,,PMID:30520250,https://www.ncbi.nlm.nih.gov/pubmed/30520250,30520250,,
2,1433442,5280435,Comparative Toxicogenomics Database (CTD),Phytol,D010836,Phytol,https://ctdbase.org/detail.go?type=chem&acc=D010836,596,BCL2,https://ctdbase.org/detail.go?type=gene&acc=596,,,596,BCL2,10090,Mus musculus (house mouse),Phytol inhibits the reaction [benzo(a)pyrene results in decreased expression of BCL2 protein],,,PMID:30520250,https://www.ncbi.nlm.nih.gov/pubmed/30520250,30520250,,
3,1433443,5280435,Comparative Toxicogenomics Database (CTD),Phytol,D010836,Phytol,https://ctdbase.org/detail.go?type=chem&acc=D010836,836,CASP3,https://ctdbase.org/detail.go?type=gene&acc=836,,,836,CASP3,10090,Mus musculus (house mouse),Phytol inhibits the reaction [benzo(a)pyrene results in increased expression of CASP3 protein],,,PMID:30520250,https://www.ncbi.nlm.nih.gov/pubmed/30520250,30520250,,
4,1433444,5280435,Comparative Toxicogenomics Database (CTD),Phytol,D010836,Phytol,https://ctdbase.org/detail.go?type=chem&acc=D010836,842,CASP9,https://ctdbase.org/detail.go?type=gene&acc=842,,,842,CASP9,10090,Mus musculus (house mouse),[phytol co-treated with benzo(a)pyrene] results in decreased expression of CASP9 protein,,,PMID:30520250,https://www.ncbi.nlm.nih.gov/pubmed/30520250,30520250,,
5,1433445,5280435,Comparative Toxicogenomics Database (CTD),Phytol,D010836,Phytol,https://ctdbase.org/detail.go?type=chem&acc=D010836,847,CAT,https://ctdbase.org/detail.go?type=gene&acc=847,,,847,CAT,10090,Mus musculus (house mouse),Phytol inhibits the reaction [benzo(a)pyrene results in increased expression of CAT protein],,,PMID:30520250,https://www.ncbi.nlm.nih.gov/pubmed/30520250,30520250,,
6,1433446,5280435,Comparative Toxicogenomics Database (CTD),Phytol,D010836,Phytol,https://ctdbase.org/detail.go?type=chem&acc=D010836,847,CAT,https://ctdbase.org/detail.go?type=gene&acc=847,,,847,CAT,10090,Mus musculus (house mouse),Phytol results in increased expression of CAT,,,PMID:19188468,https://www.ncbi.nlm.nih.gov/pubmed/19188468,19188468,,
7,1433447,5280435,Comparative Toxicogenomics Database (CTD),Phytol,D010836,Phytol,https://ctdbase.org/detail.go?type=chem&acc=D010836,2936,GSR,https://ctdbase.org/detail.go?type=gene&acc=2936,,,2936,GSR,10090,Mus musculus (house mouse),Phytol inhibits the reaction [benzo(a)pyrene results in increased expression of GSR protein],,,PMID:30520250,https://www.ncbi.nlm.nih.gov/pubmed/30520250,30520250,,
8,1433448,5280435,Comparative Toxicogenomics Database (CTD),Phytol,D010836,Phytol,https://ctdbase.org/detail.go?type=chem&acc=D010836,5594,MAPK1,https://ctdbase.org/detail.go?type=gene&acc=5594,,,5594,MAPK1,10090,Mus musculus (house mouse),Acetylcysteine affects the reaction [phytol promotes the reaction [alpha-MSH results in increased phosphorylation of MAPK1 protein]]|phytol promotes the reaction [alpha-MSH results in increased phosphorylation of MAPK1 protein]|2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [phytol promotes the reaction [alpha-MSH results in increased phosphorylation of MAPK1 protein]],,,PMID:29486182,https://www.ncbi.nlm.nih.gov/pubmed/29486182,29486182,,
9,1433449,5280435,Comparative Toxicogenomics Database (CTD),Phytol,D010836,Phytol,https://ctdbase.org/detail.go?type=chem&acc=D010836,5595,MAPK3,https://ctdbase.org/detail.go?type=gene&acc=5595,,,5595,MAPK3,10090,Mus musculus (house mouse),Phytol promotes the reaction [alpha-MSH results in increased phosphorylation of MAPK3 protein]|acetylcysteine affects the reaction [phytol promotes the reaction [alpha-MSH results in increased phosphorylation of MAPK3 protein]]|2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [phytol promotes the reaction [alpha-MSH results in increased phosphorylation of MAPK3 protein]],,,PMID:29486182,https://www.ncbi.nlm.nih.gov/pubmed/29486182,29486182,,
