, id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
0,1099743,72276,BindingDB,Epicatechin,23417,"&#945;-CA inhibitor, 4",https://www.bindingdb.org/rwd/bind/chemsearch/marvin/MolStructure.jsp?monomerid=23417,2394,Alpha-amylase 1A,https://www.bindingdb.org/rwd/jsp/dbsearch/PrimarySearch_ki.jsp?tag=pol&polymerid=2394,P0DUB6,Alpha-amylase 1A ,278,AMY1C,9606,Homo sapiens (human),,,,PMID:18507367|DOI:10.1021/jm800115x,https://www.ncbi.nlm.nih.gov/pubmed/18507367|https://doi.org/10.1021/jm800115x,18507367.0,10.1021/jm800115x,
1,1306808,72276,BindingDB,Epicatechin,23417,"&#945;-CA inhibitor, 4",https://www.bindingdb.org/rwd/bind/chemsearch/marvin/MolStructure.jsp?monomerid=23417,1247,Carbonic anhydrase 4,https://www.bindingdb.org/rwd/jsp/dbsearch/PrimarySearch_ki.jsp?tag=pol&polymerid=1247,P22748,Carbonic anhydrase 4,762,CA4,9606,Homo sapiens (human),,Ki (nM),3980.0,PMID:22299585|DOI:10.3109/14756366.2011.651464,https://www.ncbi.nlm.nih.gov/pubmed/22299585|https://doi.org/10.3109/14756366.2011.651464,22299585.0,10.3109/14756366.2011.651464,
2,1306809,72276,BindingDB,Epicatechin,23417,"&#945;-CA inhibitor, 4",https://www.bindingdb.org/rwd/bind/chemsearch/marvin/MolStructure.jsp?monomerid=23417,10154,Carbonic anhydrase 6,https://www.bindingdb.org/rwd/jsp/dbsearch/PrimarySearch_ki.jsp?tag=pol&polymerid=10154,P23280,Carbonic anhydrase 6,765,CA6,9606,Homo sapiens (human),,Ki (nM),4360.0,PMID:22299585|DOI:10.3109/14756366.2011.651464,https://www.ncbi.nlm.nih.gov/pubmed/22299585|https://doi.org/10.3109/14756366.2011.651464,22299585.0,10.3109/14756366.2011.651464,
3,1306810,72276,BindingDB,Epicatechin,23417,"&#945;-CA inhibitor, 4",https://www.bindingdb.org/rwd/bind/chemsearch/marvin/MolStructure.jsp?monomerid=23417,10332,Carbonic anhydrase 3,https://www.bindingdb.org/rwd/jsp/dbsearch/PrimarySearch_ki.jsp?tag=pol&polymerid=10332,Q3SZX4,Carbonic anhydrase 3,513212,CA3,9913,Bos taurus (cattle),,Ki (nM),8930.0,PMID:22299585|DOI:10.3109/14756366.2011.651464,https://www.ncbi.nlm.nih.gov/pubmed/22299585|https://doi.org/10.3109/14756366.2011.651464,22299585.0,10.3109/14756366.2011.651464,
4,1307004,72276,BindingDB,Epicatechin,23417,"&#945;-CA inhibitor, 4",https://www.bindingdb.org/rwd/bind/chemsearch/marvin/MolStructure.jsp?monomerid=23417,1193,Carbonic anhydrase 2,https://www.bindingdb.org/rwd/jsp/dbsearch/PrimarySearch_ki.jsp?tag=pol&polymerid=1193,P00918,Carbonic anhydrase 2,760,CA2,9606,Homo sapiens (human),,Ki (nM),1240.0,PMID:22299585|DOI:10.3109/14756366.2011.651464,https://www.ncbi.nlm.nih.gov/pubmed/22299585|https://doi.org/10.3109/14756366.2011.651464,22299585.0,10.3109/14756366.2011.651464,
5,1307005,72276,BindingDB,Epicatechin,23417,"&#945;-CA inhibitor, 4",https://www.bindingdb.org/rwd/bind/chemsearch/marvin/MolStructure.jsp?monomerid=23417,1192,Carbonic anhydrase 1,https://www.bindingdb.org/rwd/jsp/dbsearch/PrimarySearch_ki.jsp?tag=pol&polymerid=1192,P00915,Carbonic anhydrase 1,759,CA1,9606,Homo sapiens (human),,Ki (nM),2320.0,PMID:22299585|DOI:10.3109/14756366.2011.651464,https://www.ncbi.nlm.nih.gov/pubmed/22299585|https://doi.org/10.3109/14756366.2011.651464,22299585.0,10.3109/14756366.2011.651464,
6,1334005,72276,Drug Gene Interaction database (DGIdb),Epicatechin,,EPICATECHIN,https://www.dgidb.org/drugs/drugbank:DB12039,,ALPL,https://www.dgidb.org/genes/hgnc:438,,,249,ALPL,9606,Homo sapiens (human),,,,,,,,
7,1334006,72276,Drug Gene Interaction database (DGIdb),Epicatechin,,EPICATECHIN,https://www.dgidb.org/drugs/drugbank:DB12039,,POLI,https://www.dgidb.org/genes/hgnc:9182,,,11201,POLI,9606,Homo sapiens (human),,,,,,,,
8,1334007,72276,Drug Gene Interaction database (DGIdb),Epicatechin,,EPICATECHIN,https://www.dgidb.org/drugs/drugbank:DB12039,,ALPG,https://www.dgidb.org/genes/hgnc:441,,,251,ALPG,9606,Homo sapiens (human),,,,,,,,
9,1334008,72276,Drug Gene Interaction database (DGIdb),Epicatechin,,EPICATECHIN,https://www.dgidb.org/drugs/drugbank:DB12039,,KDM4E,https://www.dgidb.org/genes/hgnc:37098,,,390245,KDM4E,9606,Homo sapiens (human),,,,,,,,
10,1343591,72276,Drug Gene Interaction database (DGIdb),Epicatechin,,EPICATECHIN,https://www.dgidb.org/drugs/drugbank:DB12039,,ALB,https://www.dgidb.org/genes/hgnc:399,,,213,ALB,9606,Homo sapiens (human),,,,,,,,
11,1343592,72276,Drug Gene Interaction database (DGIdb),Epicatechin,,EPICATECHIN,https://www.dgidb.org/drugs/drugbank:DB12039,,NOS3,https://www.dgidb.org/genes/hgnc:7876,,,4846,NOS3,9606,Homo sapiens (human),,,,,,,,
12,1343593,72276,Drug Gene Interaction database (DGIdb),Epicatechin,,EPICATECHIN,https://www.dgidb.org/drugs/drugbank:DB12039,,GAA,https://www.dgidb.org/genes/hgnc:4065,,,2548,GAA,9606,Homo sapiens (human),,,,,,,,
13,1343594,72276,Therapeutic Target Database (TTD),Epicatechin,D05TPI,EPICATECHIN,https://idrblab.net/ttd/data/drug/details/D05TPI,T60529,Prostaglandin G/H synthase 1 (COX-1),https://idrblab.net/ttd/data/target/details/T60529,P23219,Prostaglandin G/H synthase 1,5742,PTGS1,9606,Homo sapiens (human),Inhibitor,,,,,,,
14,1361421,72276,BindingDB,Epicatechin,23417,"&#945;-CA inhibitor, 4",https://www.bindingdb.org/rwd/bind/chemsearch/marvin/MolStructure.jsp?monomerid=23417,1653,Mitogen-activated protein kinase 10,https://www.bindingdb.org/rwd/jsp/dbsearch/PrimarySearch_ki.jsp?tag=pol&polymerid=1653,P53779,Mitogen-activated protein kinase 10,5602,MAPK10,9606,Homo sapiens (human),,IC50 (nM),89500.0,PMID:21108268|DOI:10.1002/cbic.201000487,https://www.ncbi.nlm.nih.gov/pubmed/21108268|https://doi.org/10.1002/cbic.201000487,21108268.0,10.1002/cbic.201000487,
15,1361422,72276,BindingDB,Epicatechin,23417,"&#945;-CA inhibitor, 4",https://www.bindingdb.org/rwd/bind/chemsearch/marvin/MolStructure.jsp?monomerid=23417,3881,Mitogen-activated protein kinase 14,https://www.bindingdb.org/rwd/jsp/dbsearch/PrimarySearch_ki.jsp?tag=pol&polymerid=3881,Q16539,Mitogen-activated protein kinase 14,1432,MAPK14,9606,Homo sapiens (human),,IC50 (nM),67600.0,PMID:21108268|DOI:10.1002/cbic.201000487,https://www.ncbi.nlm.nih.gov/pubmed/21108268|https://doi.org/10.1002/cbic.201000487,21108268.0,10.1002/cbic.201000487,
16,1361423,72276,Drug Gene Interaction database (DGIdb),Epicatechin,,EPICATECHIN,https://www.dgidb.org/drugs/drugbank:DB12039,,RACGAP1,https://www.dgidb.org/genes/hgnc:9804,,,29127,RACGAP1,9606,Homo sapiens (human),,,,,,,,
17,1361424,72276,Drug Gene Interaction database (DGIdb),Epicatechin,,EPICATECHIN,https://www.dgidb.org/drugs/drugbank:DB12039,,POLK,https://www.dgidb.org/genes/hgnc:9183,,,51426,POLK,9606,Homo sapiens (human),,,,,,,,
18,1416110,72276,IUPHAR/BPS Guide to PHARMACOLOGY,Epicatechin,12497,(-)-Epicatechin,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=12497,675,TAS2R39,https://guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=675,P59534,Taste receptor type 2 member 39,259285,TAS2R39,9606,Homo sapiens (human),Agonist,pEC50,3.38,PMID:21272567,https://www.ncbi.nlm.nih.gov/pubmed/21272567,21272567.0,,
19,1438733,72276,Drug Gene Interaction database (DGIdb),Epicatechin,,EPICATECHIN,https://www.dgidb.org/drugs/drugbank:DB12039,,PPP1CB,https://www.dgidb.org/genes/hgnc:9282,,,5500,PPP1CB,9606,Homo sapiens (human),,,,,,,,
20,1544212,72276,Drug Gene Interaction database (DGIdb),Epicatechin,,EPICATECHIN,https://www.dgidb.org/drugs/drugbank:DB12039,,F2,https://www.dgidb.org/genes/hgnc:3535,,,2147,F2,9606,Homo sapiens (human),,,,,,,,
21,1544213,72276,Drug Gene Interaction database (DGIdb),Epicatechin,,EPICATECHIN,https://www.dgidb.org/drugs/drugbank:DB12039,,EHMT2,https://www.dgidb.org/genes/hgnc:14129,,,10919,EHMT2,9606,Homo sapiens (human),,,,,,,,
