,id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
0,659346,5991,Comparative Toxicogenomics Database (CTD),Ethinyl Estradiol,D004997,Ethinyl Estradiol,https://ctdbase.org/detail.go?type=chem&acc=D004997,2565,GABRG1,https://ctdbase.org/detail.go?type=gene&acc=2565,,,2565,GABRG1,10116,Rattus norvegicus (Norway rat),Ethinyl estradiol affects the expression of GABRG1 mRNA,,,PMID:16079270,https://www.ncbi.nlm.nih.gov/pubmed/16079270,16079270,,
1,748338,6618,Comparative Toxicogenomics Database (CTD),Tetrabromobisphenol A,C020806,tetrabromobisphenol A,https://ctdbase.org/detail.go?type=chem&acc=C020806,10902,BRD8,https://ctdbase.org/detail.go?type=gene&acc=10902,,,10902,BRD8,7955,Danio rerio (zebrafish),Tetrabromobisphenol A results in decreased expression of BRD8 mRNA,,,PMID:18976794,https://www.ncbi.nlm.nih.gov/pubmed/18976794,18976794,,
2,631798,6623,Comparative Toxicogenomics Database (CTD),Bisphenol A,C006780,bisphenol A,https://ctdbase.org/detail.go?type=chem&acc=C006780,127700,OSCP1,https://ctdbase.org/detail.go?type=gene&acc=127700,,,127700,OSCP1,10116,Rattus norvegicus (Norway rat),Bisphenol A results in increased expression of OSCP1 mRNA,,,PMID:34947998,https://www.ncbi.nlm.nih.gov/pubmed/34947998,34947998,,
3,631799,6623,Comparative Toxicogenomics Database (CTD),Bisphenol A,C006780,bisphenol A,https://ctdbase.org/detail.go?type=chem&acc=C006780,51526,OSER1,https://ctdbase.org/detail.go?type=gene&acc=51526,,,51526,OSER1,7955,Danio rerio (zebrafish),Bisphenol A results in increased expression of OSER1 mRNA,,,PMID:33243503,https://www.ncbi.nlm.nih.gov/pubmed/33243503,33243503,,
4,680320,6623,Comparative Toxicogenomics Database (CTD),Bisphenol A,C006780,bisphenol A,https://ctdbase.org/detail.go?type=chem&acc=C006780,55280,CWF19L1,https://ctdbase.org/detail.go?type=gene&acc=55280,,,55280,CWF19L1,10116,Rattus norvegicus (Norway rat),Bisphenol A results in decreased expression of CWF19L1 mRNA,,,PMID:25181051,https://www.ncbi.nlm.nih.gov/pubmed/25181051,25181051,,
5,841021,6623,Comparative Toxicogenomics Database (CTD),Bisphenol A,C006780,bisphenol A,https://ctdbase.org/detail.go?type=chem&acc=C006780,2689,GH2,https://ctdbase.org/detail.go?type=gene&acc=2689,,,2689,GH2,9606,Homo sapiens (human),Bisphenol A results in decreased expression of GH2 protein,,,PMID:31675489,https://www.ncbi.nlm.nih.gov/pubmed/31675489,31675489,,
6,841022,6623,Comparative Toxicogenomics Database (CTD),Bisphenol A,C006780,bisphenol A,https://ctdbase.org/detail.go?type=chem&acc=C006780,2689,GH2,https://ctdbase.org/detail.go?type=gene&acc=2689,,,2689,GH2,8022,Oncorhynchus mykiss (rainbow trout),Bisphenol A results in increased expression of GH2 mRNA,,,PMID:25667994,https://www.ncbi.nlm.nih.gov/pubmed/25667994,25667994,,
7,841023,6623,Comparative Toxicogenomics Database (CTD),Bisphenol A,C006780,bisphenol A,https://ctdbase.org/detail.go?type=chem&acc=C006780,5685,PSMA4,https://ctdbase.org/detail.go?type=gene&acc=5685,,,5685,PSMA4,10090,Mus musculus (house mouse),Bisphenol A results in decreased expression of PSMA4 mRNA,,,PMID:33221593,https://www.ncbi.nlm.nih.gov/pubmed/33221593,33221593,,
8,866246,6626,Comparative Toxicogenomics Database (CTD),"4,4'-Sulfonyldiphenol",C543008,bis(4-hydroxyphenyl)sulfone,https://ctdbase.org/detail.go?type=chem&acc=C543008,5522,PPP2R2C,https://ctdbase.org/detail.go?type=gene&acc=5522,,,5522,PPP2R2C,9606,Homo sapiens (human),Bis(4-hydroxyphenyl)sulfone affects the methylation of PPP2R2C gene,,,PMID:31601247,https://www.ncbi.nlm.nih.gov/pubmed/31601247,31601247,,
9,866245,24261,Comparative Toxicogenomics Database (CTD),Silicon Dioxide,D012822,Silicon Dioxide,https://ctdbase.org/detail.go?type=chem&acc=D012822,1462,VCAN,https://ctdbase.org/detail.go?type=gene&acc=1462,,,1462,VCAN,10090,Mus musculus (house mouse),Silicon dioxide results in increased expression of VCAN mRNA,,,PMID:23221170|PMID:29341224,https://www.ncbi.nlm.nih.gov/pubmed/23221170|https://www.ncbi.nlm.nih.gov/pubmed/29341224,23221170|29341224,,
