,id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
0,1380494,54900,Comparative Toxicogenomics Database (CTD),Raloxifene Hydrochloride,D020849,Raloxifene Hydrochloride,https://ctdbase.org/detail.go?type=chem&acc=D020849,4846,NOS3,https://ctdbase.org/detail.go?type=gene&acc=4846,,,4846,NOS3,9823,Sus scrofa (pig),Raloxifene hydrochloride results in decreased expression of NOS3 protein,,,PMID:16680078,https://www.ncbi.nlm.nih.gov/pubmed/16680078,16680078,,
1,1433119,74483,Comparative Toxicogenomics Database (CTD),Perfluorooctanesulfonic acid,C076994,perfluorooctane sulfonic acid,https://ctdbase.org/detail.go?type=chem&acc=C076994,818,CAMK2G,https://ctdbase.org/detail.go?type=gene&acc=818,,,818,CAMK2G,10090,Mus musculus (house mouse),[perfluorooctane sulfonic acid co-treated with pectins] results in increased expression of CAMK2G mRNA,,,PMID:36331819,https://www.ncbi.nlm.nih.gov/pubmed/36331819,36331819,,
2,2015551,11751549,Comparative Toxicogenomics Database (CTD),Losartan Potassium,D019808,Losartan,https://ctdbase.org/detail.go?type=chem&acc=D019808,3383,ICAM1,https://ctdbase.org/detail.go?type=gene&acc=3383,,,3383,ICAM1,9606,Homo sapiens (human),Losartan results in decreased secretion of ICAM1 protein|losartan inhibits the reaction [AGT protein results in increased secretion of ICAM1 protein],,,PMID:10517737,https://www.ncbi.nlm.nih.gov/pubmed/10517737,10517737,,
3,2015552,11751549,Comparative Toxicogenomics Database (CTD),Losartan Potassium,D019808,Losartan,https://ctdbase.org/detail.go?type=chem&acc=D019808,3458,IFNG,https://ctdbase.org/detail.go?type=gene&acc=3458,,,3458,IFNG,10116,Rattus norvegicus (Norway rat),Losartan inhibits the reaction [amiodarone results in decreased expression of IFNG protein]|[losartan co-treated with vitamin D] inhibits the reaction [amiodarone results in decreased expression of IFNG protein],,,PMID:34590760,https://www.ncbi.nlm.nih.gov/pubmed/34590760,34590760,,
4,2015553,11751549,Comparative Toxicogenomics Database (CTD),Losartan Potassium,D019808,Losartan,https://ctdbase.org/detail.go?type=chem&acc=D019808,3458,IFNG,https://ctdbase.org/detail.go?type=gene&acc=3458,,,3458,IFNG,10116,Rattus norvegicus (Norway rat),Losartan results in increased expression of IFNG protein,,,PMID:23875703,https://www.ncbi.nlm.nih.gov/pubmed/23875703,23875703,,
5,2015554,11751549,Comparative Toxicogenomics Database (CTD),Losartan Potassium,D019808,Losartan,https://ctdbase.org/detail.go?type=chem&acc=D019808,3586,IL10,https://ctdbase.org/detail.go?type=gene&acc=3586,,,3586,IL10,10116,Rattus norvegicus (Norway rat),Losartan results in increased expression of IL10 mRNA,,,PMID:18971572,https://www.ncbi.nlm.nih.gov/pubmed/18971572,18971572,,
6,2015555,11751549,Comparative Toxicogenomics Database (CTD),Losartan Potassium,D019808,Losartan,https://ctdbase.org/detail.go?type=chem&acc=D019808,3586,IL10,https://ctdbase.org/detail.go?type=gene&acc=3586,,,3586,IL10,9606,Homo sapiens (human),Losartan inhibits the reaction [AGT protein modified form results in decreased expression of IL10],,,PMID:24342267,https://www.ncbi.nlm.nih.gov/pubmed/24342267,24342267,,
7,2015556,11751549,Comparative Toxicogenomics Database (CTD),Losartan Potassium,D019808,Losartan,https://ctdbase.org/detail.go?type=chem&acc=D019808,3552,IL1A,https://ctdbase.org/detail.go?type=gene&acc=3552,,,3552,IL1A,9606,Homo sapiens (human),Losartan inhibits the reaction [IL1A protein results in increased expression of VEGFA mrna]|losartan inhibits the reaction [IL1A protein results in increased expression of VEGFA protein],,,PMID:17299153,https://www.ncbi.nlm.nih.gov/pubmed/17299153,17299153,,
8,2015542,16682730,Comparative Toxicogenomics Database (CTD),Phenylmercuric acetate,D010662,Phenylmercuric Acetate,https://ctdbase.org/detail.go?type=chem&acc=D010662,41,ASIC1,https://ctdbase.org/detail.go?type=gene&acc=41,,,41,ASIC1,9606,Homo sapiens (human),"[NOG protein co-treated with phenylmercuric acetate co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of ASIC1 mRNA",,,PMID:27188386,https://www.ncbi.nlm.nih.gov/pubmed/27188386,27188386,,
9,2015543,16682730,Comparative Toxicogenomics Database (CTD),Phenylmercuric acetate,D010662,Phenylmercuric Acetate,https://ctdbase.org/detail.go?type=chem&acc=D010662,41,ASIC1,https://ctdbase.org/detail.go?type=gene&acc=41,,,41,ASIC1,9606,Homo sapiens (human),Phenylmercuric acetate results in decreased expression of ASIC1 mRNA,,,PMID:26272509,https://www.ncbi.nlm.nih.gov/pubmed/26272509,26272509,,
10,2015557,16682730,Comparative Toxicogenomics Database (CTD),Phenylmercuric acetate,D010662,Phenylmercuric Acetate,https://ctdbase.org/detail.go?type=chem&acc=D010662,8623,ASMTL,https://ctdbase.org/detail.go?type=gene&acc=8623,,,8623,ASMTL,9606,Homo sapiens (human),Phenylmercuric acetate results in decreased expression of ASMTL mRNA,,,PMID:26272509,https://www.ncbi.nlm.nih.gov/pubmed/26272509,26272509,,
