, id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
0,1601759,5280805,Drug Gene Interaction database (DGIdb),Rutin,,RUTIN,https://www.dgidb.org/drugs/rxcui:9500,,RELA,https://www.dgidb.org/genes/hgnc:9955,,,5970,RELA,9606,Homo sapiens (human),,,,,,,,
1,1601760,5280805,Drug Gene Interaction database (DGIdb),Rutin,,RUTIN,https://www.dgidb.org/drugs/rxcui:9500,,NFKB2,https://www.dgidb.org/genes/hgnc:7795,,,4791,NFKB2,9606,Homo sapiens (human),,,,,,,,
2,1601761,5280805,DrugBank,Rutin,DB01698,Rutin,https://www.drugbank.ca/drugs/DB01698,BE0003074,Carbonyl reductase [NADPH] 1,https://www.drugbank.ca/bio_entities/BE0003074,P16152,Carbonyl reductase [NADPH] 1,873,CBR1,9606,Homo sapiens (human),,,,PMID:18579125,https://www.ncbi.nlm.nih.gov/pubmed/18579125,18579125,,
3,1601762,5280805,DrugBank,Rutin,DB01698,Rutin,https://www.drugbank.ca/drugs/DB01698,BE0000592,Aldo-keto reductase family 1 member C3,https://www.drugbank.ca/bio_entities/BE0000592,P42330,Aldo-keto reductase family 1 member C3,8644,AKR1C3,9606,Homo sapiens (human),,,,PMID:19007764|PMID:18949601,https://www.ncbi.nlm.nih.gov/pubmed/19007764|https://www.ncbi.nlm.nih.gov/pubmed/18949601,19007764|18949601,,
4,1601763,5280805,DrugBank,Rutin,DB01698,Rutin,https://www.drugbank.ca/drugs/DB01698,BE0002638,Cytochrome P450 3A4,https://www.drugbank.ca/bio_entities/BE0002638,P08684,Cytochrome P450 3A4,1576,CYP3A4,9606,Homo sapiens (human),Inducer,,,PMID:21466223,https://www.ncbi.nlm.nih.gov/pubmed/21466223,21466223,,
5,1601764,5280805,Drug Gene Interaction database (DGIdb),Rutin,,RUTIN,https://www.dgidb.org/drugs/rxcui:9500,,POLK,https://www.dgidb.org/genes/hgnc:9183,,,51426,POLK,9606,Homo sapiens (human),,,,,,,,
6,1642287,5280805,Comparative Toxicogenomics Database (CTD),Rutin,D012431,Rutin,https://ctdbase.org/detail.go?type=chem&acc=D012431,6311,ATXN2,https://ctdbase.org/detail.go?type=gene&acc=6311,,,6311,ATXN2,10116,Rattus norvegicus (Norway rat),Rutin inhibits the reaction [oxidopamine results in increased expression of ATXN2 mrna],,,PMID:25129099,https://www.ncbi.nlm.nih.gov/pubmed/25129099,25129099,,
7,1642288,5280805,Comparative Toxicogenomics Database (CTD),Rutin,D012431,Rutin,https://ctdbase.org/detail.go?type=chem&acc=D012431,405,ARNT,https://ctdbase.org/detail.go?type=gene&acc=405,,,405,ARNT,9606,Homo sapiens (human),Rutin results in increased localization of ARNT protein,,,PMID:21756928,https://www.ncbi.nlm.nih.gov/pubmed/21756928,21756928,,
8,1642289,5280805,Comparative Toxicogenomics Database (CTD),Rutin,D012431,Rutin,https://ctdbase.org/detail.go?type=chem&acc=D012431,19,ABCA1,https://ctdbase.org/detail.go?type=gene&acc=19,,,19,ABCA1,10116,Rattus norvegicus (Norway rat),Rutin inhibits the reaction [carbon tetrachloride results in decreased expression of ABCA1 mrna]|rutin inhibits the reaction [carbon tetrachloride results in decreased expression of ABCA1 protein],,,PMID:25478064,https://www.ncbi.nlm.nih.gov/pubmed/25478064,25478064,,
9,1642290,5280805,Comparative Toxicogenomics Database (CTD),Rutin,D012431,Rutin,https://ctdbase.org/detail.go?type=chem&acc=D012431,5243,ABCB1,https://ctdbase.org/detail.go?type=gene&acc=5243,,,5243,ABCB1,9606,Homo sapiens (human),Rutin promotes the reaction [elacridar inhibits the reaction [ABCB1 protein results in decreased uptake of rhodamine 123]],,,PMID:34217736,https://www.ncbi.nlm.nih.gov/pubmed/34217736,34217736,,
10,1642291,5280805,Comparative Toxicogenomics Database (CTD),Rutin,D012431,Rutin,https://ctdbase.org/detail.go?type=chem&acc=D012431,43,ACHE,https://ctdbase.org/detail.go?type=gene&acc=43,,,43,ACHE,10116,Rattus norvegicus (Norway rat),Rutin inhibits the reaction [acrylamide results in increased expression of ACHE protein],,,PMID:36657526,https://www.ncbi.nlm.nih.gov/pubmed/36657526,36657526,,
11,1642292,5280805,Comparative Toxicogenomics Database (CTD),Rutin,D012431,Rutin,https://ctdbase.org/detail.go?type=chem&acc=D012431,43,ACHE,https://ctdbase.org/detail.go?type=gene&acc=43,,,43,ACHE,10116,Rattus norvegicus (Norway rat),Rutin inhibits the reaction [[copper sulfate results in increased abundance of copper] which results in decreased activity of ACHE protein],,,PMID:32881150,https://www.ncbi.nlm.nih.gov/pubmed/32881150,32881150,,
12,1642293,5280805,Comparative Toxicogenomics Database (CTD),Rutin,D012431,Rutin,https://ctdbase.org/detail.go?type=chem&acc=D012431,47,ACLY,https://ctdbase.org/detail.go?type=gene&acc=47,,,47,ACLY,10090,Mus musculus (house mouse),Rutin results in decreased activity of ACLY protein,,,PMID:17032037,https://www.ncbi.nlm.nih.gov/pubmed/17032037,17032037,,
13,1642483,5280805,Comparative Toxicogenomics Database (CTD),Rutin,D012431,Rutin,https://ctdbase.org/detail.go?type=chem&acc=D012431,177,AGER,https://ctdbase.org/detail.go?type=gene&acc=177,,,177,AGER,9606,Homo sapiens (human),Rutin inhibits the reaction [glucose results in increased expression of AGER mrna],,,PMID:19557821,https://www.ncbi.nlm.nih.gov/pubmed/19557821,19557821,,
14,1642484,5280805,Comparative Toxicogenomics Database (CTD),Rutin,D012431,Rutin,https://ctdbase.org/detail.go?type=chem&acc=D012431,183,AGT,https://ctdbase.org/detail.go?type=gene&acc=183,,,183,AGT,10116,Rattus norvegicus (Norway rat),Rutin inhibits the reaction [isoproterenol results in increased expression of AGT protein],,,PMID:24117263,https://www.ncbi.nlm.nih.gov/pubmed/24117263,24117263,,
15,1642485,5280805,Comparative Toxicogenomics Database (CTD),Rutin,D012431,Rutin,https://ctdbase.org/detail.go?type=chem&acc=D012431,196,AHR,https://ctdbase.org/detail.go?type=gene&acc=196,,,196,AHR,9606,Homo sapiens (human),"Rutin promotes the reaction [6-formylindolo(3,2-b)carbazole results in increased localization of AHR protein]|rutin results in decreased localization of AHR protein",,,PMID:21756928,https://www.ncbi.nlm.nih.gov/pubmed/21756928,21756928,,
16,1642486,5280805,Comparative Toxicogenomics Database (CTD),Rutin,D012431,Rutin,https://ctdbase.org/detail.go?type=chem&acc=D012431,207,AKT1,https://ctdbase.org/detail.go?type=gene&acc=207,,,207,AKT1,10090,Mus musculus (house mouse),Rutin inhibits the reaction [cisplatin results in decreased phosphorylation of AKT1 protein],,,PMID:35304134,https://www.ncbi.nlm.nih.gov/pubmed/35304134,35304134,,
17,1642487,5280805,Comparative Toxicogenomics Database (CTD),Rutin,D012431,Rutin,https://ctdbase.org/detail.go?type=chem&acc=D012431,207,AKT1,https://ctdbase.org/detail.go?type=gene&acc=207,,,207,AKT1,10116,Rattus norvegicus (Norway rat),Rutin inhibits the reaction [fructose results in decreased phosphorylation of AKT1 protein],,,PMID:22426011,https://www.ncbi.nlm.nih.gov/pubmed/22426011,22426011,,
