, id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
0,48079,985,BindingDB,Palmitic Acid,50152850,1-HEXYLDECANOIC ACID,https://www.bindingdb.org/rwd/bind/chemsearch/marvin/MolStructure.jsp?monomerid=50152850,9811,"Fatty acid-binding protein 5 [K24A,R33A,K34A]",https://www.bindingdb.org/rwd/jsp/dbsearch/PrimarySearch_ki.jsp?tag=pol&polymerid=9811,Q01469,Fatty acid-binding protein 5,2171.0,FABP5,9606,Homo sapiens (human),,Ki (nM),3.06e+3,PMID:24692551|DOI:10.1074/jbc.M113.514646,https://www.ncbi.nlm.nih.gov/pubmed/24692551|https://doi.org/10.1074/jbc.M113.514646,24692551,10.1074/jbc.M113.514646,
1,48080,985,BindingDB,Palmitic Acid,50152850,1-HEXYLDECANOIC ACID,https://www.bindingdb.org/rwd/bind/chemsearch/marvin/MolStructure.jsp?monomerid=50152850,9812,"Fatty acid-binding protein 5 [M35A,L60A]",https://www.bindingdb.org/rwd/jsp/dbsearch/PrimarySearch_ki.jsp?tag=pol&polymerid=9812,Q01469,Fatty acid-binding protein 5,2171.0,FABP5,9606,Homo sapiens (human),,Ki (nM),6.9e+2,PMID:24692551|DOI:10.1074/jbc.M113.514646,https://www.ncbi.nlm.nih.gov/pubmed/24692551|https://doi.org/10.1074/jbc.M113.514646,24692551,10.1074/jbc.M113.514646,
2,48081,985,BindingDB,Palmitic Acid,50152850,1-HEXYLDECANOIC ACID,https://www.bindingdb.org/rwd/bind/chemsearch/marvin/MolStructure.jsp?monomerid=50152850,8874,Fatty acid-binding protein 5,https://www.bindingdb.org/rwd/jsp/dbsearch/PrimarySearch_ki.jsp?tag=pol&polymerid=8874,Q01469,Fatty acid-binding protein 5,2171.0,FABP5,9606,Homo sapiens (human),,Ki (nM),6.7e+2,PMID:24692551|DOI:10.1074/jbc.M113.514646,https://www.ncbi.nlm.nih.gov/pubmed/24692551|https://doi.org/10.1074/jbc.M113.514646,24692551,10.1074/jbc.M113.514646,
3,53341,985,Comparative Toxicogenomics Database (CTD),Palmitic Acid,D019308,Palmitic Acid,https://ctdbase.org/detail.go?type=chem&acc=D019308,6401,SELE,https://ctdbase.org/detail.go?type=gene&acc=6401,,,6401.0,SELE,9606,Homo sapiens (human),Wedelolactone inhibits the reaction [palmitic acid results in increased expression of SELE mrna]|palmitic acid results in increased expression of SELE mrna|cyanidin-3-O-beta-glucopyranoside inhibits the reaction [palmitic acid results in increased expression of SELE mrna],,,PMID:26422990,https://www.ncbi.nlm.nih.gov/pubmed/26422990,26422990,,
4,53533,985,Comparative Toxicogenomics Database (CTD),Palmitic Acid,D019308,Palmitic Acid,https://ctdbase.org/detail.go?type=chem&acc=D019308,10801,SEPTIN9,https://ctdbase.org/detail.go?type=gene&acc=10801,,,10801.0,SEPTIN9,9606,Homo sapiens (human),Palmitic acid results in decreased phosphorylation of SEPTIN9 protein,,,PMID:28073184,https://www.ncbi.nlm.nih.gov/pubmed/28073184,28073184,,
5,53534,985,Comparative Toxicogenomics Database (CTD),Palmitic Acid,D019308,Palmitic Acid,https://ctdbase.org/detail.go?type=chem&acc=D019308,5054,SERPINE1,https://ctdbase.org/detail.go?type=gene&acc=5054,,,5054.0,SERPINE1,9606,Homo sapiens (human),[palmitic acid co-treated with oleic acid co-treated with TNF protein] affects the expression of SERPINE1 mRNA,,,PMID:30547786,https://www.ncbi.nlm.nih.gov/pubmed/30547786,30547786,,
6,53535,985,Comparative Toxicogenomics Database (CTD),Palmitic Acid,D019308,Palmitic Acid,https://ctdbase.org/detail.go?type=chem&acc=D019308,5054,SERPINE1,https://ctdbase.org/detail.go?type=gene&acc=5054,,,5054.0,SERPINE1,9606,Homo sapiens (human),Palmitic acid results in increased expression of SERPINE1 mRNA,,,PMID:17658692,https://www.ncbi.nlm.nih.gov/pubmed/17658692,17658692,,
7,53536,985,Comparative Toxicogenomics Database (CTD),Palmitic Acid,D019308,Palmitic Acid,https://ctdbase.org/detail.go?type=chem&acc=D019308,10992,SF3B2,https://ctdbase.org/detail.go?type=gene&acc=10992,,,10992.0,SF3B2,9606,Homo sapiens (human),Palmitic acid results in increased phosphorylation of SF3B2 protein,,,PMID:28073184,https://www.ncbi.nlm.nih.gov/pubmed/28073184,28073184,,
8,53537,985,Comparative Toxicogenomics Database (CTD),Palmitic Acid,D019308,Palmitic Acid,https://ctdbase.org/detail.go?type=chem&acc=D019308,57619,SHROOM3,https://ctdbase.org/detail.go?type=gene&acc=57619,,,57619.0,SHROOM3,9606,Homo sapiens (human),Palmitic acid affects the phosphorylation of SHROOM3 protein,,,PMID:28073184,https://www.ncbi.nlm.nih.gov/pubmed/28073184,28073184,,
9,53538,985,Comparative Toxicogenomics Database (CTD),Palmitic Acid,D019308,Palmitic Acid,https://ctdbase.org/detail.go?type=chem&acc=D019308,23411,SIRT1,https://ctdbase.org/detail.go?type=gene&acc=23411,,,23411.0,SIRT1,9606,Homo sapiens (human),"SIRT1 protein promotes the reaction [resveratrol inhibits the reaction [palmitic acid results in decreased activity of SIRT1 protein]]|palmitic acid results in decreased activity of SIRT1 protein|6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide promotes the reaction [palmitic acid results in decreased activity of SIRT1 protein]|6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [resveratrol inhibits the reaction [palmitic acid results in decreased activity of SIRT1 protein]]|sirt1 protein inhibits the reaction [palmitic acid results in decreased activity of SIRT1 protein]|resveratrol inhibits the reaction [palmitic acid results in decreased activity of SIRT1 protein]",,,PMID:25943029,https://www.ncbi.nlm.nih.gov/pubmed/25943029,25943029,,
